date,科蓝软件,创业慧康,劲嘉股份,新开普,中国太保,高伟达,万向德农,承德露露,汇鸿集团,巨人网络,财通证券,捷顺科技,申通地铁,健康元,佳都科技,塞力斯,海泰发展,君正集团,浙大网新,航天信息,易联众,东港股份,七匹狼,卫宁健康,湘邮科技,永安行,凤凰传媒,绿地控股,新大陆,金字火腿,合肥城建,中国人寿,润和软件,新华保险,张江高科,南京银行,新华联,恒生电子,国金证券
2019-12-30,-5.787472844466454,-1.8218728444664558,-2.255372844466457,3.6321271555335457,3.3334271555335446,0.5128271555335466,2.3489271555335445,-2.5028728444664545,-3.119472844466455,-5.888172844466457,9.892027155533547,-3.4078728444664557,-1.206372844466455,-2.160072844466455,-0.8870728444664564,-1.6469728444664535,2.5998271555335437,-2.767272844466455,-3.156472844466455,2.910227155533546,-0.7250728444664549,4.636727155533546,-0.9030728444664549,-10.354772844466456,-1.6210728444664537,-1.3999728444664552,-1.7716728444664551,-3.329372844466455,-1.6681728444664568,-2.5750728444664546,-5.446972844466455,-0.5154728444664556,-1.4412728444664538,2.9049271555335454,-0.7569728444664543,-1.228972844466454,-34.41577284446645,-1.327372844466455,5.950927155533545
2019-12-31,-7.0042102510557225,-0.5341102510557214,-3.1965102510557255,4.259689748944277,2.900689748944278,7.946589748944279,3.2103897489442774,-2.598410251055721,-4.359110251055722,-3.8224102510557216,10.113589748944278,-2.396410251055723,1.6412897489442775,2.930089748944278,-1.2061102510557238,-0.7673102510557206,-0.15911025105572296,-2.679310251055722,-3.814710251055722,3.8652897489442783,-1.2311102510557232,3.2614897489442787,-1.1340102510557217,-7.654710251055725,-3.650010251055721,-0.8562102510557225,-1.3632102510557222,-1.8716102510557224,-2.1534102510557243,-0.6569102510557212,-3.9479102510557222,-0.946510251055723,2.7143897489442796,3.549289748944277,-1.0803102510557219,-0.9272102510557217,-34.23361025105572,0.6272897489442779,5.229089748944279
2020-01-02,-5.084089488043449,-6.53448948804345,-1.241889488043452,7.026110511956551,3.6006105119565506,7.179010511956553,0.06751051195654978,-4.17178948804345,-5.04398948804345,-2.18528948804345,7.336610511956552,-3.69198948804345,2.0423105119565514,2.7257105119565512,-0.09278948804345011,-1.2102894880434476,-2.25158948804345,-3.0593894880434482,-3.8605894880434493,1.6897105119565516,2.4192105119565497,3.8591105119565516,-1.221489488043448,-9.42368948804345,-3.0868894880434476,-3.7164894880434485,-1.9300894880434492,-2.8723894880434493,-3.2289894880434513,-1.5865894880434488,-4.28498948804345,-1.1199894880434493,3.132610511956553,5.193110511956551,-3.059689488043449,-1.8487894880434488,-34.25618948804345,1.3865105119565508,4.357010511956552
2020-01-03,-4.923808722252554,-10.020408722252556,0.24159127774744438,16.577091277747446,5.814891277747446,9.572991277747448,12.243191277747446,-2.767108722252553,-2.5839087222525543,3.241391277747447,9.922091277747448,-2.785408722252554,1.4203912777474468,3.358191277747447,0.7051912777474455,-0.9176087222525525,-1.6242087222525547,-2.919208722252553,-1.9170087222525534,4.4825912777474475,1.6020912777474434,4.454491277747446,0.2961912777474472,-9.775908722252556,0.8067912777474477,-1.6722087222525532,-0.7918087222525543,-1.1794087222525533,2.5644912777474453,0.7586912777474485,-2.4299087222525535,-2.3634087222525535,2.9372912777474482,3.8942912777474468,-3.582408722252553,-0.8834087222525524,-33.77560872225255,-0.38420872225255387,4.682991277747447
2020-01-06,-4.1536156986590935,-7.955815698659094,-6.731715698659093,23.295284301340907,3.788884301340906,15.634884301340907,18.433984301340907,-3.369415698659093,7.867784301340904,4.1798843013409055,8.637184301340909,-1.9457156986590944,-0.9594156986590934,1.4492843013409067,3.0325843013409055,-1.1715156986590916,-2.136715698659094,-2.457915698659093,-2.5163156986590938,4.460384301340907,-0.4490156986590956,2.229484301340905,-0.4284156986590923,-5.288015698659094,-0.8693156986590922,0.8779843013409074,-1.0384156986590936,-0.9496156986590931,2.5342843013409055,11.082684301340906,-3.5911156986590935,-1.7472156986590937,3.1369843013409087,1.8562843013409074,-1.598115698659093,-0.9136156986590922,-31.027215698659095,1.6490843013409067,4.343884301340908
2020-01-07,-3.45955200359687,-6.73385200359687,-6.023552003596869,24.091947996403132,3.9256479964031294,19.384047996403133,11.938147996403131,-4.16395200359687,3.6112479964031277,4.58374799640313,8.49054799640313,-2.31085200359687,-1.41135200359687,2.2289479964031296,0.554947996403129,-0.15565200359686926,-1.5327520035968702,-2.02685200359687,-1.819852003596871,5.601847996403132,-0.028252003596871855,3.447747996403128,-1.6329520035968697,-5.345052003596871,-4.485852003596868,-0.44965200359686985,0.2740479964031286,-3.3314520035968695,9.507447996403128,11.54604799640313,-3.57335200359687,-2.06955200359687,4.2532479964031324,2.3927479964031306,-1.0387520035968691,-1.5386520035968685,-29.42095200359687,1.7828479964031296,3.837147996403131
2020-01-08,-3.707982925652435,-4.347482925652435,-2.3359829256524347,22.355817074347563,4.902917074347565,32.12551707434757,7.657017074347566,-2.636782925652434,2.179917074347563,5.167317074347564,7.739717074347566,-0.020482925652435924,-0.15338292565243417,3.329417074347564,1.5892170743475644,2.598517074347566,-0.7043829256524359,-1.4473829256524344,-2.3267829256524353,3.149517074347566,-11.195582925652438,3.7273170743475643,-1.0150829256524336,-5.409282925652436,-3.2016829256524333,-2.869382925652435,0.5195170743475643,-0.8366829256524337,19.635917074347567,6.322517074347562,-2.5325829256524344,-2.711582925652435,1.0581170743475665,2.899517074347566,-1.6023829256524342,-0.31388292565243403,-24.547882925652438,0.2664170743475647,3.8421170743475668
2020-01-09,-1.8042723920218338,-2.0102723920218315,1.106427607978168,23.32552760797817,4.269927607978167,28.43302760797817,10.04572760797817,-1.479372392021832,2.984927607978164,6.299827607978168,8.069427607978168,1.8142276079781663,1.0459276079781674,5.159227607978166,3.549827607978167,4.431227607978167,0.7639276079781672,-0.6680723920218324,1.0151276079781661,4.623727607978167,-3.3474723920218343,6.129227607978168,1.2030276079781683,-1.0794723920218328,1.3185276079781687,-1.053872392021833,0.3460276079781668,-0.08407239202183178,16.45342760797817,10.816527607978168,-2.168672392021832,-3.238172392021833,5.246727607978169,3.9878276079781676,0.011627607978167642,-2.0852723920218317,-22.821172392021833,1.3686276079781667,3.9035276079781696
2020-01-10,-3.6381905620445183,-3.899890562044517,0.9870094379554821,25.92370943795548,1.2036094379554831,29.97060943795548,5.907709437955483,-1.4375905620445169,3.939209437955479,4.450009437955481,9.248609437955485,10.032209437955483,0.15990943795548185,5.414909437955481,3.4654094379554814,3.2057094379554836,0.3140094379554811,-1.4197905620445177,-0.2325905620445189,2.908509437955482,-3.80469056204452,6.507809437955481,3.105909437955483,-0.013390562044517773,1.7055094379554834,-0.648890562044519,0.7509094379554822,-0.9409905620445169,14.38890943795548,11.859209437955482,-1.7021905620445177,-1.9302905620445179,3.277509437955482,3.361909437955483,-0.8156905620445178,-1.7230905620445172,-22.200490562044514,1.1057094379554813,4.365209437955483
2020-01-13,-3.92642201826086,-0.6655220182608597,3.7146779817391407,28.868777981739136,1.9227779817391415,40.52857798173915,11.463177981739141,2.1228779817391406,5.123677981739135,8.807577981739142,9.256477981739142,19.23867798173914,3.3398779817391415,8.69357798173914,7.240277981739139,6.07377798173914,2.6258779817391398,0.5896779817391407,2.58357798173914,6.608877981739141,-1.5091220182608618,6.976077981739137,5.059577981739141,1.5119779817391406,4.890077981739141,11.867677981739137,3.9238779817391403,0.7635779817391415,19.45007798173914,13.78217798173914,4.012577981739139,-3.8199220182608586,7.034477981739141,5.209077981739142,1.7255779817391412,-0.2588220182608585,-19.28932201826086,1.3481779817391395,5.326877981739141
2020-01-14,-4.563783470837144,-1.7991834708371428,1.0933165291628575,24.02411652916286,1.813616529162858,37.69911652916286,15.156116529162858,0.6259165291628568,4.279316529162854,7.4492165291628565,6.359116529162858,12.829816529162859,3.1785165291628577,6.863916529162855,2.595016529162857,4.826616529162857,2.178316529162856,-0.4369834708371432,-0.6478834708371433,4.358616529162857,-8.241083470837145,-0.5093834708371429,3.6674165291628564,-2.9684834708371435,5.144616529162858,21.343516529162855,3.5306165291628564,0.18451652916285766,17.78091652916286,12.430216529162857,2.963116529162857,-2.8595834708371437,3.5191165291628566,4.544216529162857,2.038116529162857,0.5101165291628577,-20.744283470837146,-0.1230834708371436,2.968616529162858
2020-01-15,-2.1558702584631617,-4.676070258463161,-0.46297025846316064,25.29622974153684,1.0523297415368398,35.85292974153685,9.330929741536846,-0.39217025846316134,1.1534297415368355,9.98872974153684,3.7115297415368387,23.17212974153684,3.460829741536839,6.974229741536838,4.2394297415368385,3.7903297415368407,0.2567297415368389,-1.5231702584631606,1.506229741536841,4.1460297415368395,-3.000370258463163,2.936529741536838,3.16042974153684,-0.2829702584631617,9.050329741536839,26.475329741536836,-0.6576702584631615,-0.9645702584631601,18.93802974153684,8.81922974153684,3.467029741536839,-2.407470258463161,6.153729741536839,3.23172974153684,2.1780297415368386,-2.024670258463161,-24.65747025846316,2.262429741536838,0.6793297415368398
2020-01-16,-0.7914967946352882,-2.127396794635287,1.6769032053647115,25.177103205364713,-0.4888967946352875,42.67150320536472,10.439203205364715,0.6062032053647116,2.79850320536471,4.930003205364711,0.7173032053647104,25.675803205364712,3.944103205364712,6.167903205364711,5.936003205364711,3.138603205364714,1.1352032053647112,-1.8239967946352875,2.8192032053647136,7.712203205364713,-8.161996794635291,4.201803205364712,4.456103205364712,1.6026032053647112,7.152203205364714,23.752003205364712,-2.308696794635288,0.379003205364713,20.547403205364716,8.853503205364712,7.157003205364712,-2.2828967946352883,10.074503205364714,2.8794032053647127,3.017203205364712,-1.1996967946352874,-19.618096794635292,5.334803205364711,1.551003205364713
2020-01-17,0.9346773189430464,0.6957773189430463,2.2986773189430467,27.007177318943043,1.100977318943047,52.36237731894306,9.23537731894305,1.321077318943046,2.705677318943044,4.932577318943046,2.1619773189430447,27.445577318943045,3.805677318943047,5.415177318943045,4.592677318943046,3.0457773189430477,2.1000773189430464,-1.4370226810569526,1.6912773189430488,7.9347773189430475,-2.912722681056956,2.0616773189430457,3.7845773189430467,4.569477318943045,4.830877318943047,21.154777318943047,-2.7569226810569543,0.22137731894304752,21.563177318943048,2.829077318943048,8.541877318943047,-3.615222681056954,9.427177318943048,3.919577318943047,2.4999773189430465,-0.9445226810569535,-20.41852268105695,10.343977318943047,2.4866773189430473
2020-01-20,-1.3749165039799682,-2.287216503979968,4.473083496020031,31.068183496020033,-1.6377165039799677,54.21598349602004,3.669483496020034,-2.3249165039799684,0.09828349602002984,0.8405834960200327,3.5593834960200303,26.256083496020032,2.2350834960200316,6.318483496020031,8.522083496020032,7.0875834960200335,-0.532616503979968,-4.244616503979968,-4.2280165039799655,9.529683496020033,0.7169834960200303,3.879083496020032,1.346383496020032,3.7621834960200307,6.859683496020031,20.443183496020037,-3.822416503979968,-3.791016503979967,20.758683496020033,0.7934834960200323,4.550683496020031,-1.8871165039799682,2.3702834960200327,3.7230834960200325,0.6701834960200319,-3.614516503979968,-22.04581650397997,8.77588349602003,0.4343834960200328
2020-01-21,0.2658366614243599,3.7022366614243603,2.3208366614243605,31.53373666142436,-2.2820633385756386,48.023636661424376,-0.055763338575637755,-0.6990633385756388,0.0832366614243587,1.1443366614243624,4.433636661424359,24.252436661424365,1.6332366614243614,10.15723666142436,7.379736661424363,13.048636661424364,1.724636661424361,-2.846763338575639,-2.2461633385756357,7.698036661424361,-2.5358633385756413,3.6419366614243605,1.5183366614243614,6.23643666142436,10.66523666142436,20.251536661424364,-1.5545633385756388,-2.927463338575638,19.97673666142436,3.7047366614243624,4.198936661424361,-2.244163338575639,4.740736661424363,3.7749366614243627,3.149536661424361,-3.8661633385756384,-15.89526333857564,12.502136661424359,2.038036661424362
2020-01-22,-0.592050801110868,8.080349198889131,-0.9626508011108694,26.95814919888913,-1.8605508011108693,44.92254919888914,0.9408491988891323,-2.9970508011108694,-2.152750801110872,0.11664919888913078,3.7238491988891287,28.246049198889132,0.11654919888913073,4.917349198889131,7.753649198889132,7.665449198889132,-2.2274508011108693,-3.842750801110869,-3.1866508011108676,7.06104919888913,-2.7450508011108714,0.8937491988891311,-1.453850801110869,6.361549198889129,0.035649198889132094,18.69904919888913,-3.2403508011108695,-3.2639508011108687,18.121749198889134,2.1929491988891314,3.7991491988891313,-1.9860508011108697,4.285949198889133,2.6314491988891318,0.36474919888913115,-4.430750801110868,-12.578850801110871,16.37674919888913,1.1077491988891315
2020-01-23,-1.0465888805024097,6.686511119497592,-2.3969888805024073,20.514411119497588,-0.5741888805024083,37.459711119497605,-0.5370888805024068,-1.7815888805024085,-1.162388880502409,3.2336111194975903,0.25991111949758916,25.128211119497596,1.5438111194975923,5.83931111949759,5.115111119497592,16.366111119497592,-1.0931888805024088,-2.786388880502408,-6.648388880502407,7.155611119497591,-6.758688880502412,-6.741888880502408,-0.46928888050240847,7.535811119497589,-1.5599888805024067,17.61591111949759,-3.0422888805024093,-1.5012888805024076,18.865811119497593,1.3147111194975913,4.3741111194975915,-2.4444888805024094,-5.372888880502405,3.163911119497592,0.44611111949759147,-2.4964888805024086,-10.03768888050241,16.65361111949759,0.4854111194975925
2020-02-03,0.25241939359763244,11.423919393597629,-2.3228806064023697,21.561419393597625,0.3294193935976308,37.280719393597636,0.011219393597631466,-2.004580606402368,-1.5264806064023715,6.6118193935976315,-2.552180606402371,25.249619393597634,1.183619393597631,5.861719393597633,4.1556193935976316,26.219019393597634,-1.6535806064023686,-3.0309806064023683,-6.3608806064023655,4.50421939359763,-7.54288060640237,-4.483680606402368,0.11781939359763172,13.74651939359763,-3.1320806064023676,17.735919393597626,-3.594680606402369,-2.818280606402368,19.06611939359763,1.0770193935976318,3.269819393597631,-3.0446806064023697,-5.183380606402366,3.894319393597633,-1.5273806064023687,-1.2959806064023685,-7.353180606402368,15.60981939359763,-1.4869806064023674
2020-02-04,-8.857101553551018,21.05749844644898,-9.614301553551018,24.291898446448975,-0.44600155355101895,37.519098446448986,-9.608101553551016,-7.187401553551018,-10.043701553551019,6.123198446448981,-4.656701553551019,30.802998446448985,-4.716701553551019,7.279098446448983,-1.2279015535510167,22.970498446448985,-9.090601553551018,-11.287301553551018,-12.021401553551014,5.899698446448981,-9.24490155355102,-11.974001553551016,-4.629501553551018,20.27299844644898,-10.883101553551015,10.85569844644898,-1.7236015535510183,-7.707401553551017,14.372198446448984,-10.462101553551019,-6.805801553551018,-1.7497015535510196,-16.024401553551016,4.357298446448983,-11.147701553551018,-3.4769015535510177,-17.699501553551016,17.784398446448986,-5.773101553551017
