date,ST舍得,洋河股份,酒鬼酒,广誉远,*ST皇台,泸州老窖,水井坊,ST岩石,口子窖,古井贡酒,五粮液,青海春天,今世缘,迎驾贡酒,山西汾酒,顺鑫农业,青青稞酒,贵州茅台,金种子酒,老白干酒,伊力特
2019-10-25,2.927936862489485,-4.2556631375105125,-10.478463137510513,-2.848863137510512,1.975036862489487,-4.739863137510514,-1.2387631375105141,-2.4114631375105136,-12.45986313751051,-9.218263137510515,-4.300463137510513,-3.994763137510513,-5.1451631375105125,-6.084963137510511,9.890436862489485,-11.973163137510513,-4.765663137510514,3.421336862489487,-3.5794631375105146,-4.930663137510512,-6.348263137510513
2019-10-28,4.8080289580001665,-3.5349710419998313,-12.77527104199983,1.01262895800017,-0.3090710419998317,-3.241971041999833,6.934428958000168,-1.385571041999833,-9.682671041999832,-3.4693710419998345,-3.687271041999832,-1.9189710419998325,-3.392771041999831,-5.16467104199983,11.100528958000167,-11.971971041999831,-3.561371041999832,2.4572289580001687,-2.678171041999832,-6.47917104199983,-2.048271041999832
2019-10-29,2.3935800366175073,-0.24881996338249057,-21.576219963382492,3.3939800366175117,0.9308800366175101,-1.8526199633824907,9.33398003661751,2.373780036617508,-12.27961996338249,-6.609819963382494,-2.563319963382491,-2.3241199633824916,-2.3224199633824902,-13.36681996338249,12.114880036617507,-15.169519963382491,-5.207119963382492,1.89948003661751,-6.555419963382492,-10.09671996338249,-5.3661199633824905
2019-10-30,0.5818209405783479,-3.9288790594216505,-19.42347905942165,4.716120940578352,1.13282094057835,-1.1319790594216508,13.02022094057835,0.7795209405783508,-11.77097905942165,-7.498679059421653,-2.8016790594216494,-1.4673790594216511,-1.5154790594216503,-5.395079059421651,13.361220940578347,-16.89627905942165,-11.68727905942165,2.1748209405783503,-9.980179059421653,-14.783879059421649,-6.34597905942165
2019-10-31,1.387506669511876,-4.084593330488123,-20.377593330488125,3.3298066695118793,0.21780666951187744,-0.1084933304881226,13.799506669511876,-3.591693330488121,-15.71189333048812,-6.720393330488124,-1.066793330488123,2.836906669511876,-5.912293330488123,-5.581093330488123,14.340606669511875,-13.20719333048812,-13.479493330488122,1.5359066695118775,-10.764993330488124,-13.831793330488122,-5.291393330488122
2019-11-01,-0.18423438950961812,-4.607634389509617,-17.815434389509615,-1.706634389509614,-0.41463438950961606,0.9985656104903835,16.827765610490385,-3.918834389509614,-13.153734389509616,-5.558134389509617,-0.24903438950961648,1.2420656104903824,-0.9049343895096151,-3.208834389509614,18.450465610490383,-13.109934389509618,-9.950834389509614,0.6622656104903838,-9.369534389509617,-12.375934389509617,-8.014534389509615
2019-11-04,2.8368831203143188,-4.76341687968568,-13.475416879685682,-5.769216879685679,-3.4886168796856794,-0.6893168796856803,15.436683120314317,-3.1709168796856795,-13.491916879685679,-3.649616879685681,-0.11661687968568046,-2.565816879685681,-1.431716879685679,-1.0506168796856787,14.623783120314318,-13.903216879685681,-8.40851687968568,0.9262831203143198,-7.565316879685682,-12.17651687968568,-7.566716879685679
2019-11-05,3.269891456736204,-3.4229085432637962,-18.769908543263796,-3.877808543263794,-1.9412085432637949,-3.441108543263795,20.237591456736208,-2.471408543263793,-11.264008543263792,-3.4576085432637953,-0.6332085432637954,-0.0849085432637961,-3.4343085432637945,-2.0509085432637955,16.6183914567362,-9.549208543263797,-8.402208543263795,0.9374914567362044,-7.769708543263796,-12.082808543263795,-4.619408543263796
2019-11-06,6.145027846143747,-4.356172153856253,-14.399872153856249,-4.392672153856251,-2.457372153856252,-5.263472153856252,18.329327846143748,-9.67727215385625,-7.5386721538562504,-3.332972153856253,-1.6625721538562526,-0.048672153856253564,-4.199472153856252,-3.6974721538562525,14.182227846143745,-10.578072153856253,-10.526472153856252,1.6594278461437482,-10.662572153856253,-11.859172153856253,-1.818872153856252
2019-11-07,12.212757126616694,-5.013442873383306,-12.125142873383304,-3.9741428733833035,-2.797842873383305,-4.630542873383305,24.071557126616696,-19.869342873383303,-4.420042873383306,-4.452242873383305,-0.9738428733833051,-0.5978428733833063,-4.193442873383304,-1.2592428733833043,12.750157126616692,-9.785542873383307,-11.494842873383305,1.3064571266166949,-11.789242873383305,-11.313142873383304,0.3328571266166951
2019-11-08,14.240300403548067,-4.778699596451932,-6.424099596451926,-3.025899596451931,-2.0938995964519314,-4.232499596451932,20.83960040354807,-14.87299959645193,1.9651004035480684,-4.952299596451932,0.5979004035480685,-1.9048995964519326,-4.733699596451931,0.0882004035480688,11.164200403548067,-9.660999596451932,-9.481699596451932,0.6156004035480682,-10.51069959645193,-6.8962995964519305,-0.3257995964519316
2019-11-11,11.088736709623184,-7.355563290376817,-3.3089632903768136,-5.9804632903768145,-0.9613632903768154,-3.812663290376815,21.326936709623187,-19.14526329037681,1.0920367096231844,-5.792763290376816,0.6381367096231843,-5.957563290376816,-4.469863290376814,0.5018367096231844,12.58403670962318,-7.967363290376815,-12.434663290376815,0.7905367096231841,-12.353063290376815,-8.460963290376815,-3.6356632903768156
2019-11-12,7.563256788398526,-4.7795432116014736,-1.3142432116014706,-3.8056432116014727,0.7980567883985263,-2.5469432116014734,24.072556788398522,-16.557843211601472,-0.6881432116014737,-4.902843211601475,1.4888567883985264,-2.706043211601474,-4.784443211601473,1.6871567883985266,9.269456788398525,-7.927143211601475,-11.141143211601475,0.13965678839852597,-13.997443211601473,-6.439943211601474,-1.9300432116014739
2019-11-13,1.5443838036109505,-9.07521619638905,-4.028416196389048,-7.16531619638905,-3.18171619638905,-2.25371619638905,20.209483803610947,-17.682516196389052,-3.6137161963890496,-5.460316196389051,0.3755838036109491,-5.585916196389051,-7.72921619638905,-0.4121161963890503,6.718083803610948,-8.564616196389052,-13.855816196389053,1.4096838036109491,-18.07771619638905,-8.015316196389051,-3.8310161963890508
2019-11-14,3.06797731222777,-8.78972268777223,-1.6773226877722283,-8.48092268777223,-3.14672268777223,-2.5567226877722296,22.19297731222777,-18.64302268777223,-2.4930226877722292,-0.16722268777223004,0.22797731222776996,-5.742822687772231,-6.288122687772228,0.5766773122277697,10.65177731222777,-3.349622687772229,-13.682422687772231,0.7955773122277701,-15.943522687772232,-8.259022687772228,-2.35682268777223
2019-11-15,4.9556838935940455,-8.767816106405954,2.184183893594047,-11.429516106405956,-3.860916106405953,-2.835616106405953,21.017683893594047,-23.577116106405956,-2.913216106405953,0.4117838935940465,0.9094838935940458,-9.886216106405953,-4.454216106405952,2.861683893594046,13.018983893594047,0.02958389359404734,-15.988916106405956,0.3039838935940461,-13.277416106405953,-9.199616106405951,-2.1044161064059543
2019-11-18,-5.674884585254647,-8.841484585254646,6.390315414745355,-12.187684585254646,-3.9887845852546455,-2.038884585254645,18.356015414745357,-19.348984585254644,-3.3689845852546454,-0.027684585254645233,-0.10998458525464555,-7.032584585254647,-5.731784585254645,1.8562154147453538,8.227515414745353,-3.251784585254644,-12.804284585254646,0.9904154147453544,-12.703484585254644,-10.375384585254643,-3.135884585254645
2019-11-19,0.477169037476183,-8.92303096252382,5.060669037476182,-13.718330962523817,-4.189730962523819,-3.5298309625238184,18.65186903747618,-9.51283096252382,-3.5140309625238175,1.8580690374761817,-0.6219309625238192,-6.61993096252382,-6.071530962523818,4.049369037476181,10.29986903747618,0.0833690374761833,-12.97963096252382,1.003369037476181,-13.327330962523819,-9.41353096252382,-3.080430962523819
2019-11-20,-1.5518764086723698,-7.8278764086723704,2.66422359132763,-17.588376408672367,-5.78687640867237,-2.1037764086723705,19.206023591327632,-10.36987640867237,-0.8802764086723698,3.9199235913276307,-0.5422764086723704,-6.6951764086723715,-3.7203764086723696,3.530623591327629,9.652523591327629,4.833823591327631,-14.251576408672372,0.5377235913276298,-14.61337640867237,-11.38807640867237,-4.60527640867237
2019-11-21,-0.41123239499796904,-7.6759323949979725,2.7906676050020294,-16.01703239499797,-6.864232394997971,0.04916760500202921,21.171067605002033,-9.574032394997971,-1.7224323949979712,5.02006760500203,0.3179676050020286,-8.159332394997971,-5.804232394997971,2.1411676050020283,10.265367605002027,6.401567605002031,-16.52883239499797,0.007267605002028776,-14.919432394997973,-12.006232394997971,-5.147232394997972
2019-11-22,1.305718171773326,-5.517881828226679,3.879818171773323,-13.938281828226676,-1.8959818282266783,-0.2610818282266786,20.83311817177332,-3.9970818282266767,0.6962181717733209,4.657118171773323,-1.1697818282266783,-5.872481828226679,-6.345481828226678,2.4607181717733204,10.490618171773319,9.351818171773324,-10.498281828226679,0.11361817177332162,-12.44158182822668,-9.478281828226677,-2.4308818282266778
2019-11-25,-1.898959269189636,-3.3952592691896406,6.283640730810361,-17.81935926918964,-0.058559269189639274,-0.51065926918964,12.90414073081036,1.8670407308103618,0.3627407308103603,-0.4824592691896387,-0.9848592691896398,-5.89165926918964,-7.62695926918964,1.3093407308103604,8.340840730810358,7.215740730810361,-10.01605926918964,0.35854073081035986,-12.54155926918964,-6.695559269189638,-3.563159269189639
2019-11-26,-1.7422912606775576,-4.42859126067756,7.4030087393224395,-16.97409126067756,0.4423087393224393,-0.0026912606775612025,9.865408739322437,5.9605087393224405,5.975508739322438,0.11540873932244006,-0.02949126067756136,-4.5092912606775615,-7.862791260677562,1.9093087393224373,6.682308739322438,14.60370873932244,-6.337291260677562,-0.1402912606775612,-11.885891260677564,-5.360991260677561,-2.9566912606775606
2019-11-27,-3.593682093539642,-2.9720820935396457,15.327017906460355,-15.841182093539649,-0.7479820935396451,-0.5366820935396454,8.564717906460354,4.913517906460356,7.439217906460354,-0.5384820935396446,-0.21248209353964578,-4.036582093539646,-5.855782093539647,-0.5881820935396453,4.278817906460354,14.807717906460358,-6.832282093539645,-0.14168209353964561,-10.771382093539646,-3.918882093539645,-4.137582093539645
2019-11-28,-2.585276650697426,-1.2313766506974304,17.12802334930257,-12.891176650697432,0.03712334930257044,-2.9328766506974304,8.664823349302571,2.62952334930257,13.003523349302572,2.0461233493025714,-0.8074766506974306,-4.935976650697429,-2.9605766506974285,-2.6452766506974306,5.048223349302569,12.208723349302574,-3.2063766506974307,-0.22547665069743006,-8.16387665069743,-2.8936766506974294,-3.96707665069743
2019-11-29,-1.7964023720585054,2.4063976279414914,17.823097627941493,-6.131302372058508,4.118297627941493,-3.2529023720585095,8.714697627941492,5.579597627941492,12.119197627941494,2.056197627941492,-0.44500237205850857,8.531097627941488,-3.649502372058507,-3.153802372058508,0.4952976279414907,12.549297627941492,-1.3369023720585078,-0.5475023720585088,-2.789702372058508,0.019297627941492923,-1.4044023720585077
2019-12-02,-3.211968943604283,1.449531056395713,11.153131056395715,-0.9151689436042858,4.887631056395715,-1.588768943604287,10.613131056395716,5.749431056395714,12.652831056395716,1.8356310563957146,-0.32376894360428665,12.348931056395713,-1.952368943604285,-5.863068943604288,1.0693310563957135,10.12453105639572,-2.3705689436042876,-0.6550689436042868,-2.161968943604285,0.7963310563957139,-0.6726689436042859
2019-12-03,-2.356174314401758,3.540125685598238,12.81502568559824,0.9452256855982397,5.807625685598239,-1.613374314401762,7.58852568559824,7.90112568559824,8.731425685598241,6.92292568559824,-0.3760743144017614,7.688925685598235,-1.3974743144017605,-4.040174314401761,1.3965256855982382,9.771825685598241,-0.6345743144017614,-1.009774314401762,-0.7346743144017607,1.6175256855982396,0.7187256855982398
2019-12-04,-2.9996393990820955,4.1819606009179005,10.024960600917902,-0.6560393990820992,4.269660600917902,0.7197606009179011,4.333460600917902,9.273660600917903,4.821960600917901,5.892360600917902,1.2268606009179015,5.4102606009178995,-0.9146393990820973,-4.617839399082099,1.691060600917901,8.828460600917904,2.8722606009179015,-1.660039399082099,11.127160600917902,3.7684606009179022,0.7583606009179018
2019-12-05,-9.376496691903991,4.362403308096006,7.046803308096006,0.8600033080960068,4.611403308096008,0.7211033080960063,-0.9699966919039933,16.427903308096006,2.7528033080960066,6.106103308096007,0.9357033080960069,3.550803308096004,-0.8766966919039924,-6.7005966919039945,1.3745033080960065,8.32450330809601,2.6312033080960076,-1.3542966919039936,8.414203308096006,3.3130033080960075,-1.5140966919039922
2019-12-06,-11.13274562340031,2.596054376599686,5.782554376599687,-2.2168456234003133,2.0682543765996884,-1.3083456234003135,2.451654376599687,11.42355437659969,-2.941445623400312,13.181054376599686,-0.4733456234003132,3.5745543765996826,-0.13344562340031307,-6.220345623400314,1.1423543765996864,7.598054376599689,2.6431543765996866,-0.6415456234003136,5.501654376599687,-1.504245623400313,-1.5754456234003134
2019-12-09,-10.452028737056859,4.885071262943138,2.9400712629431376,-1.0012287370568616,1.94687126294314,-0.9841287370568618,0.7840712629431388,11.02937126294314,-0.18592873705686097,15.653171262943138,0.420571262943139,6.422971262943137,2.3559712629431386,-5.828928737056862,-1.3982287370568618,5.3040712629431415,5.256671262943139,-1.2308287370568618,7.251071262943138,-0.19782873705686047,0.5455712629431397
2019-12-10,-9.735876109183163,4.394523890816833,4.116723890816833,-0.6062761091831665,1.9883238908168348,-1.735376109183167,-0.5965761091831663,13.411023890816836,1.495223890816835,16.416423890816834,0.2558238908168338,7.185123890816829,1.2175238908168335,-8.565476109183168,-3.813376109183167,5.465623890816835,5.401523890816834,-0.9142761091831668,7.795523890816831,-2.8627761091831667,-0.20217610918316575
2019-12-11,-4.836459270030671,6.821340729969324,6.6710407299693255,-0.563459270030674,4.120240729969327,-2.3042592700306743,0.44074072996932556,17.256440729969327,2.727240729969325,17.480640729969327,-0.10835927003067392,8.959140729969322,2.8160407299693255,-6.960159270030674,-3.681959270030675,2.5046407299693287,6.500940729969326,-1.1120592700306748,8.758440729969326,-1.9559592700306738,0.8644407299693257
2019-12-12,-4.813627502450682,6.846372497549315,5.027172497549315,1.778272497549315,6.149972497549316,-0.7806275024506846,0.8003724975493152,18.427572497549317,3.8058724975493154,13.813672497549314,1.166072497549316,9.89167249754931,2.852772497549315,-5.398327502450684,-5.222027502450685,-0.21662750245068252,7.944472497549316,-1.4690275024506851,9.744972497549314,0.29517249754931596,0.6229724975493158
2019-12-13,-3.070398036954849,6.075701963045148,6.664301963045149,3.2970019630451493,3.6567019630451503,0.04790196304514849,-0.14919803695485112,21.86040196304515,2.900001963045148,13.448401963045146,0.9412019630451491,10.265801963045146,3.2301019630451493,-3.795198036954851,-6.620498036954852,-2.26219803695485,9.912001963045153,-1.2609980369548512,8.591401963045149,1.3392019630451486,1.2470019630451492
2019-12-16,8.22865258501529,7.559452585015289,8.175252585015292,8.94475258501529,4.56725258501529,0.6466525850152891,-0.5651474149847104,17.607452585015295,4.82065258501529,11.785552585015287,1.5665525850152904,11.524752585015284,2.5817525850152903,-3.6803474149847095,-4.47974741498471,-1.1406474149847088,9.39485258501529,-1.8413474149847104,8.808552585015288,3.5740525850152904,3.8555525850152907
2019-12-17,1.6090981258599695,8.882998125859968,6.37179812585997,9.70469812585997,3.50539812585997,0.8086981258599695,-1.476701874140031,11.290198125859972,4.504798125859969,9.414398125859968,1.23099812585997,9.826898125859964,-0.2744018741400289,-6.21800187414003,-6.806601874140031,-4.87310187414003,8.884098125859971,-1.3922018741400306,8.875798125859971,2.7950981258599694,3.13189812585997
2019-12-18,2.750207385784968,11.966507385784968,11.203407385784969,11.931507385784967,3.6326073857849694,-1.4449926142150322,-3.3050926142150328,7.0404073857849685,3.1381073857849677,7.060407385784968,1.5135073857849686,9.556607385784963,-1.1261926142150311,-4.552592614215031,-6.745892614215032,-5.001592614215031,8.93780738578497,-1.5501926142150322,12.146607385784968,4.060707385784967,4.9436073857849685
2019-12-19,1.5576548473199783,12.365754847319979,11.22895484731998,11.310454847319978,4.290854847319981,-1.9445451526800213,-4.653945152680022,3.4232548473199804,3.47125484731998,7.9862548473199775,1.6006548473199795,11.704154847319971,-1.0908451526800202,-4.163845152680021,-7.784045152680022,-3.961845152680021,10.97675484731998,-1.6008451526800211,12.182054847319979,5.512354847319979,7.223554847319979
2019-12-20,1.1970545641967625,11.963054564196765,12.546354564196765,9.471054564196765,1.9804545641967648,-0.32264543580323624,-5.3886454358032365,5.958954564196764,-0.8001454358032363,7.237454564196762,2.213954564196765,8.371654564196758,1.3768545641967642,-4.243845435803236,-7.359545435803237,-4.026745435803235,9.559654564196766,-1.8409454358032362,9.167654564196763,3.7469545641967645,4.502354564196764
2019-12-23,-0.3921250285938509,11.120674971406151,0.429474971406151,9.91457497140615,1.51937497140615,-1.6191250285938505,-8.080525028593852,3.4495749714061503,-2.16862502859385,6.448474971406147,1.21867497140615,4.1989749714061455,-0.31152502859384923,-7.98062502859385,-6.56652502859385,-2.6806250285938504,5.862774971406151,-1.0403250285938503,6.93977497140615,0.6178749714061493,1.7368749714061498
2019-12-24,1.726961667786847,10.258461667786849,1.544461667786849,10.298761667786849,2.085161667786849,-1.6404383322131517,-6.964738332213152,1.1635616677868486,-1.3716383322131511,8.072161667786846,0.6519616677868494,6.875161667786844,0.35196166778684945,-7.234538332213151,-7.6073383322131525,-3.794338332213152,4.527761667786849,-0.836338332213151,9.18056166778685,1.9093616677868486,4.017361667786849
2019-12-25,2.0494357560124747,10.999135756012477,-6.2078642439875225,14.188235756012476,3.570735756012476,-2.2264642439875244,-6.947864243987526,-0.6793642439875238,-2.651264243987524,9.724235756012476,1.0823357560124767,9.120335756012471,-0.9964642439875235,-6.7447642439875235,-8.024864243987524,-2.428264243987525,7.284835756012478,-1.014064243987524,10.677235756012477,2.4926357560124766,4.976535756012476
2019-12-26,3.650676111595279,10.27357611159528,-2.661723888404718,17.23307611159528,2.3339761115952804,-2.0744238884047195,-8.257923888404722,2.4400761115952805,-4.833823888404719,10.366376111595278,0.401776111595281,7.856176111595275,-0.07902388840471924,-5.44862388840472,-6.22942388840472,0.6157761115952791,5.9188761115952815,-0.9382238884047196,12.465976111595278,2.0673761115952805,6.891676111595281
2019-12-27,-1.6284522652925952,7.256147734707407,-5.495652265292593,8.850247734707406,-2.7188522652925946,-2.6589522652925943,-11.627852265292598,-2.9908522652925935,-4.288052265292594,10.134647734707404,-1.4955522652925939,-8.439252265292595,-4.359952265292594,-8.010852265292593,-3.9214522652925954,-3.0476522652925953,2.322647734707407,0.4471477347074059,6.621447734707406,-1.0813522652925946,1.882647734707406
2019-12-30,-1.3090199464057948,6.337680053594207,-7.059019946405793,2.202280053594206,-5.231819946405794,-0.23991994640579195,-13.453419946405795,-5.971419946405793,-3.1076199464057925,15.527080053594204,-0.6161199464057925,-12.703319946405792,0.809780053594209,-4.848219946405791,-2.8631199464057935,1.9441800535942064,1.6237800535942075,-0.4596199464057925,6.362680053594206,-2.0684199464057933,1.4186800535942075
2019-12-31,-2.200705047246009,4.389494952753993,-8.985005047246005,6.704594952753993,-6.071105047246007,1.7171949527539934,-16.01170504724601,-6.577905047246007,-3.0530050472460077,12.53369495275399,-0.5565050472460071,-7.2086050472460075,2.122394952753993,-6.0379050472460065,-4.120305047246008,0.738494952753991,0.6111949527539937,-0.2111050472460071,4.392194952753991,-3.2531050472460077,1.2435949527539927
2020-01-02,2.0358120808308215,7.595112080830823,-4.246387919169176,11.363812080830824,-2.6500879191691786,2.0268120808308248,-11.24228791916918,-2.3193879191691753,0.8526120808308233,17.24761208083082,0.25321208083082314,-2.859987919169178,3.954212080830824,-2.2652879191691753,-1.5891879191691771,3.5050120808308227,1.8782120808308227,-1.6574879191691765,-1.9542879191691762,-1.5858879191691768,3.721612080830824
2020-01-03,4.978440094394205,12.569640094394206,-2.444559905605794,12.652040094394206,0.4549400943942059,5.811240094394208,-8.929459905605794,-0.0017599056057919782,1.9143400943942062,17.7829400943942,2.425640094394206,1.8947400943942054,7.204840094394207,0.2901400943942085,0.09604009439420635,4.8838400943942055,5.7561400943942065,-3.7702599056057937,3.4054400943942054,0.7225400943942062,6.004140094394207
2020-01-06,6.748064622987733,12.377864622987735,-2.428435377012267,15.502364622987736,3.858464622987732,7.666664622987735,-7.601935377012269,2.937864622987734,1.3941646229877336,14.488064622987732,2.5946646229877333,4.5537646229877335,9.494964622987736,1.2379646229877346,0.5770646229877334,5.246964622987733,5.556964622987733,-3.9777353770122663,5.979764622987732,2.5219646229877326,7.790464622987734
2020-01-07,6.14687287325912,12.230872873259122,-2.2390271267408792,17.40597287325912,1.9669728732591198,6.497472873259122,-6.374527126740879,3.529972873259124,1.3741728732591205,12.785872873259118,1.2088728732591203,4.67827287325912,6.502872873259121,1.7620728732591213,1.4029728732591207,7.93537287325912,5.24697287325912,-3.369127126740879,5.546172873259119,3.58647287325912,8.331272873259122
2020-01-08,3.741538156359027,16.82883815635903,-3.5292618436409713,16.95563815635903,2.452838156359026,6.168238156359028,-7.5648618436409745,-0.9188618436409707,-0.07386184364097326,14.992638156359027,1.0402381563590268,6.035438156359027,9.657138156359027,0.7599381563590286,2.306838156359027,8.140638156359026,4.090338156359027,-3.9589618436409735,3.947638156359026,2.847238156359027,7.787938156359028
2020-01-09,1.549881421674173,16.106281421674176,-3.203218578325827,17.80938142167417,-0.09751857832582767,8.010481421674172,-6.025018578325827,-3.8449185783258244,2.5194814216741728,18.447581421674172,1.5073814216741717,6.335481421674172,13.419881421674173,1.2288814216741735,5.009581421674172,7.55318142167417,4.171781421674171,-4.705718578325827,4.005381421674171,2.170381421674172,7.630481421674173
2020-01-10,0.9279786460254784,15.89347864602548,-0.7887213539745206,13.932778646025481,-3.158221353974522,8.87287864602548,-7.073921353974521,-6.17562135397452,4.0473786460254795,23.778778646025476,1.4333786460254778,2.487778646025477,12.565878646025476,0.29787864602547937,5.151578646025478,6.330178646025477,2.772478646025478,-4.981221353974522,4.447178646025478,1.8522786460254776,7.303078646025479
2020-01-13,3.026012863558568,15.929512863558568,-1.3202871364414301,13.165712863558573,-2.906287136441432,10.04441286355857,-7.30288713644143,-8.712187136441429,7.8788128635585695,19.792012863558565,4.843912863558567,1.8266128635585672,12.777312863558569,0.46391286355856964,4.511112863558568,-0.25968713644143193,1.839312863558569,-5.957987136441432,4.794412863558568,3.4492128635585684,6.763812863558568
2020-01-14,1.1936696307668835,13.581969630766885,1.1859696307668868,11.913669630766886,-2.417330369233117,9.989269630766884,-8.621130369233116,-8.312530369233112,6.653669630766885,18.94826963076688,5.077969630766883,0.5096696307668824,12.627769630766883,-0.31783036923311525,5.000669630766884,-2.5319303692331174,5.286869630766883,-5.672930369233117,3.594769630766883,2.142969630766883,5.202469630766883
2020-01-15,1.9378758088935617,10.43757580889356,1.8569758088935646,7.384675808893562,-1.430824191106438,9.504375808893563,-6.155124191106439,-6.940424191106435,7.048475808893563,20.90847580889356,6.578875808893561,0.04277580889356014,14.562475808893561,-0.5366241911064373,7.105875808893561,1.1081758088935616,3.681475808893561,-6.181024191106438,4.954375808893561,0.661075808893562,4.739675808893561
2020-01-16,2.994483522279697,6.639083522279697,1.1268835222797,6.7710835222796995,-1.0696164777203032,10.851583522279698,-4.221416477720303,-4.3938164777203,7.034483522279698,23.864483522279695,6.310883522279697,-0.8618164777203051,15.366083522279698,-0.6194164777203011,8.714083522279697,2.3699835222796968,2.555283522279697,-6.111916477720303,3.4087835222796965,-0.5385164777203026,3.400383522279696
2020-01-17,2.6722893650861286,5.595689365086127,2.057989365086132,6.458289365086129,-1.5984106349138711,10.01148936508613,-3.6191106349138713,-3.4356106349138678,8.694789365086129,22.567789365086128,5.106789365086129,-2.6680106349138715,16.00358936508613,-0.4647106349138698,9.314389365086127,11.383589365086129,0.7583893650861289,-5.68801063491387,1.6931893650861287,-0.892510634913871,1.1789893650861287
2020-01-20,4.102925124243932,4.215625124243933,1.1593251242439355,8.950425124243933,-1.0828748757560667,9.026025124243935,-3.848474875756068,-9.791074875756063,9.201425124243935,22.250425124243936,5.493025124243933,0.20302512424393004,15.593225124243935,3.1942251242439346,10.300325124243932,10.807225124243933,0.3228251242439324,-5.703274875756066,3.203425124243932,0.7639251242439324,3.671425124243933
2020-01-21,6.1271213574532055,1.801021357453205,11.58362135745321,13.088121357453204,1.020021357453205,8.110321357453206,-2.231078642546794,-7.163878642546792,7.031621357453207,24.8057213574532,4.7483213574532055,8.546621357453205,14.976121357453206,5.274421357453208,11.350821357453205,9.623321357453205,2.1894213574532064,-5.301078642546793,3.8240213574532036,2.8178213574532056,4.212821357453206
2020-01-22,5.3246930833128765,4.111493083312877,10.642593083312878,8.339993083312875,1.1288930833128763,7.966493083312879,-0.24870691668712208,-11.45530691668712,4.923193083312878,23.037193083312875,3.726493083312878,4.823793083312875,12.57479308331288,3.9278930833128785,12.940993083312875,10.011793083312877,0.5964930833128779,-5.059606916687122,2.748093083312876,2.201493083312877,2.625293083312877
2020-01-23,2.0927669582387853,3.2479669582387842,11.01306695823879,0.37686695823878313,3.0809669582387853,5.8151669582387875,2.4709669582387868,-12.331333041761209,3.486266958238786,23.398866958238784,1.9382669582387857,2.0377669582387856,8.732366958238789,1.699266958238786,13.273666958238788,12.078766958238784,0.5372669582387861,-3.973533041761214,-0.17573304176121596,1.3880669582387855,1.1058669582387854
2020-02-03,-2.3503485552193717,0.730351444780629,1.695051444780629,-6.082748555219374,10.501751444780629,3.4027514447806304,-0.07154855521936954,-10.395848555219368,0.2035514447806288,18.305051444780624,-0.6831485552193715,-1.1401485552193749,5.834151444780629,-1.5377485552193704,8.034051444780628,5.801251444780629,-2.8999485552193716,-1.3191485552193725,-4.831648555219373,-1.3917485552193711,-3.526148555219372
2020-02-04,-6.23249577300388,3.049704226996121,-2.72659577300388,3.1065042269961207,10.498504226996118,-0.865895773003877,-3.851195773003879,-14.223095773003877,-5.549695773003879,15.794204226996118,-0.5041957730038806,-0.8948957730038805,3.5198042269961225,-7.29939577300388,1.4871042269961219,6.654704226996119,-5.58329577300388,-0.3845957730038787,-10.709695773003883,-9.50749577300388,-5.8373957730038795
2020-02-05,-7.553854134269059,5.2564458657309405,0.16424586573094024,7.81584586573094,11.71794586573094,-4.178054134269058,-3.297854134269059,-11.089054134269057,-10.245054134269061,5.694545865730936,0.3828458657309399,4.6288458657309395,-4.3422541342690595,-8.29885413426906,2.195445865730942,3.664545865730939,-4.00925413426906,0.0284458657309401,-10.467654134269061,-8.77575413426906,-4.83645413426906
2020-02-06,-7.984019112709883,3.8930808872901164,1.4749808872901151,1.4960808872901175,10.084480887290116,-4.8616191127098825,-1.8942191127098829,-13.173319112709883,-12.609219112709885,2.7217808872901124,0.001980887290114808,3.6989808872901166,-6.033219112709884,-9.014319112709885,2.5286808872901174,2.5822808872901177,-3.843619112709885,0.6320808872901165,-8.737619112709885,-8.803519112709886,-4.752619112709883
2020-02-07,-12.00605811971721,0.020241880282791946,-3.06145811971721,-2.213758119717208,6.6362418802827925,-5.713458119717209,-4.106358119717208,-16.758058119717205,-13.770758119717211,-3.7579581197172107,-1.54685811971721,-0.6768581197172101,-4.228858119717209,-10.09055811971721,3.4813418802827916,2.1552418802827895,-6.8186581197172105,2.130841880282791,-13.29115811971721,-13.526058119717211,-9.212158119717209
2020-02-10,-10.567090983751465,-5.126890983751463,-4.097290983751462,-7.708990983751461,4.158909016248537,-9.979790983751466,-4.064690983751461,-18.316490983751468,-12.118990983751466,-2.3908909837514645,-2.409690983751465,-2.5237909837514634,-5.022390983751462,-11.012990983751465,3.002709016248537,6.345809016248538,-2.6790909837514647,3.321909016248536,-12.794590983751466,-13.875290983751464,-9.371190983751463
2020-02-11,-12.05305252490746,-4.0233525249074615,-4.863252524907463,-11.23655252490746,0.8869474750925392,-8.061652524907464,-3.7630525249074616,-21.314752524907462,-11.625252524907465,-6.311252524907463,-1.6259525249074631,-7.757552524907464,-7.096252524907461,-12.362852524907462,2.8963474750925395,4.539047475092539,0.1550474750925348,3.057447475092538,-12.391552524907464,-11.730852524907464,-10.72115252490746
