,name,prob
0,新和成,0.8525391955756924
1,华兰生物,0.7458170533719092
2,大族激光,0.3757226533632356
3,传化智联,0.0
4,中航机电,0.2890055853192893
5,亿帆医药,0.5408722797296589
6,苏宁易购,0.765833529269212
7,分众传媒,0.6219813765757317
8,苏泊尔,0.4242854742616851
9,美年健康,0.6585848683673434
10,紫光国微,0.4619020365766518
11,三花智控,0.6298917151930259
12,东华软件,0.0579489002336269
13,国轩高科,0.6032463619349071
14,沙钢股份,0.1442321696345355
15,太阳纸业,0.5273575534622036
16,金螳螂,0.1730615500577362
17,三钢闽光,0.11288420311490545
18,韵达股份,0.6926827158246046
19,南极电商,0.40212140627654885
20,中环股份,0.2854515416424067
21,宁波银行,0.19940413106201424
22,荣盛发展,0.1360358382407471
23,广电运通,0.05976991303653515
24,石基信息,0.2797302254755907
25,正邦科技,0.8466264014822734
26,中航光电,0.537853539914317
27,纳思达,0.03282977267022033
28,华天科技,0.4438600228812012
29,二三四五,0.003630678450981498
30,金风科技,0.469685019688639
31,合力泰,0.0
32,鱼跃医疗,0.8755119658150172
33,科大讯飞,0.4642365785441526
34,大华股份,0.3485180529074513
35,歌尔股份,0.08527965619770847
36,上海莱士,0.692839188546395
37,卫士通,0.21509239389244855
38,东方雨虹,0.527453992838655
39,光迅科技,0.134524957238155
40,信立泰,0.5724715827914172
41,圣农发展,0.653998668814608
42,洋河股份,0.293811102371493
43,海大集团,0.6350075059806854
44,格林美,0.14648015490938893
45,顺丰控股,0.863508077561818
46,杰瑞股份,0.7576677817997454
47,北方华创,0.5376758934385383
48,伟星新材,0.17217937005725387
49,千方科技,0.6542398590767499
50,东山精密,0.35269016612400633
51,大北农,0.4679119022677991
52,海普瑞,0.6739856841360857
53,四维图新,0.4475654030237906
54,广联达,0.688273661073548
55,高德红外,0.24229873673615882
56,海康威视,0.26147502934633543
57,科伦药业,0.7128185185434296
58,启明星辰,0.4192739230030375
59,欧菲光,0.564597028447497
60,赣锋锂业,0.5947308681662541
61,沪电股份,0.1755239454848581
62,海格通信,0.6006225399524563
63,天齐锂业,0.41340566076132634
64,申通快递,0.29025011581254073
65,立讯精密,0.30634781540657824
66,荣盛石化,0.7702866903765734
67,山西证券,0.09170526582999029
68,涪陵榨菜,0.6296176267139423
69,老板电器,0.4124559369355827
70,三七互娱,0.5950009107481152
71,巨人网络,0.6049919207395058
72,森马服饰,0.17184753166792932
73,索菲亚,0.2167717289686831
74,比亚迪,0.27541819158151376
75,领益智造,0.507341120773321
76,龙蟒佰利,0.2269474322370896
77,世纪华通,0.6713042290190829
78,中公教育,0.27339934634467694
79,完美世界,0.5749518091803975
80,国盛金控,0.3240255052512631
81,西部证券,0.0
82,美亚光电,0.7384123547524496
83,牧原股份,0.7168172014614064
84,国信证券,0.04806666939608858
85,万达电影,0.43744765619789755
86,康弘药业,0.5079984284002874
87,第一创业,0.017936457801239748
88,恩捷股份,0.5393517940292972
89,凯莱英,0.6966130984721902
90,视源股份,0.48763494525688145
91,大博医疗,0.3244083536017794
92,深南电路,0.1358536903391289
93,盈趣科技,0.3907815810859681
94,华西证券,0.3089571253326412
95,鹏鼎控股,0.18004183501863458
96,长城证券,0.17225417885452968
97,青农商行,0.20656667001546344
98,苏州银行,0.026955847615646594
99,中国广核,0.21099607303986442
