,name,prob
0,澄天伟业,0.43160436549935416
1,必创科技,0.35317007045488935
2,飞利信,0.18486013449077865
3,英唐智控,0.6085746174580171
4,特发信息,0.615607745025336
5,歌尔股份,0.104425886390804
6,移为通信,0.16154434464407474
7,民德电子,0.14215662983476912
8,长盈精密,0.3956958039447187
9,和而泰,0.4803711411868566
10,国民技术,0.35421965690778484
11,东软载波,0.38418978761315453
12,*ST晨鑫,0.6723488568979173
13,万盛股份,0.5944654609511092
14,安控科技,0.6095868327080808
15,润欣科技,0.20823581971951577
16,东土科技,0.4321500708469453
17,兆日科技,0.3018136078671176
18,澳洋顺昌,0.1135735962065744
19,力源信息,0.45340439540847277
20,联创光电,0.4745700344325447
21,经纬辉开,0.3883763869220302
22,三川智慧,0.4347803307892971
23,富瀚微,0.6404979509534723
24,苏试试验,0.7028927004082459
25,景嘉微,0.3605953461766134
26,博创科技,0.6911371834090178
27,水晶光电,0.3318699019259209
28,太极实业,0.40751390480142385
29,睿创微纳,0.691411381948619
30,鼎龙股份,0.7511165872811835
31,木林森,0.5347717007033419
32,纳思达,0.1084542826150809
33,科力远,0.37696876157362935
34,中颖电子,0.3884511013487242
35,高鸿股份,0.6650692841576819
36,大族激光,0.5233115077218191
37,紫光国微,0.2149426143477951
38,赛微电子,0.25264211611035725
39,太辰光,0.40822762295373755
40,汇顶科技,0.4944665472478738
41,轴研科技,0.7770526279438664
42,华工科技,0.563823833028603
43,跃岭股份,0.25113347455677276
44,联创电子,0.45320550431043977
45,晶晨股份,0.34607569583633946
46,全志科技,0.45069122268674056
47,乾照光电,0.06998798796855134
48,海伦哲,0.6936956136081144
49,智光电气,0.5569486055777573
50,上海贝岭,0.5802402382442622
51,北方华创,0.06641868050818463
52,四维图新,0.6240264086284627
53,亚翔集成,0.5705255678601121
54,士兰微,0.19580154238099595
55,聚灿光电,0.013315611153430185
56,光弘科技,0.1884324906762991
57,汉威科技,0.3982619124810295
58,*ST大港,0.3038920968948611
59,证通电子,0.5389016663618833
60,扬杰科技,0.0077693037786200495
61,通富微电,0.16435367236585302
62,天龙股份,0.4469302159618468
63,中微公司,0.35579332268947117
64,翠微股份,0.765782616182772
65,澜起科技,0.39865935063756774
66,中科曙光,0.468391713491981
67,苏州固锝,0.6160484312681993
68,晶方科技,0.7478086035443396
69,航锦科技,0.36074161917167497
70,怡达股份,0.6512576331532763
71,国科微,0.1704991812381053
72,华胜天成,0.3524123016665532
73,博通集成,0.5441380417029165
74,鼎信通讯,0.41800635155881666
75,*ST北能,0.3939140452709968
76,恒实科技,0.08862477578927618
77,格力电器,0.5724951905124825
78,圣邦股份,0.30975508982117844
79,荣联科技,0.4150604286482011
80,大恒科技,0.6457485652396576
81,奥普光电,0.3148207604722643
82,*ST华讯,0.66893358454071
83,韦尔股份,0.039315623563722236
84,波导股份,0.14048684912205633
85,瑞斯康达,0.3141793500703908
86,明阳智能,0.5920437294692009
87,欧比特,0.542158571979841
88,南洋股份,0.05354513059252183
89,劲嘉股份,0.4509170216067264
90,兆易创新,0.16687605285873433
91,华天科技,0.4239959812796147
92,华灿光电,0.5453344736803907
93,北京君正,0.3180268658374288
94,华微电子,0.30102284805045965
95,腾信股份,0.3061404809423952
96,卓胜微,0.5611483385732184
97,*ST德豪,0.6631808734426344
98,海特高新,0.21810000302477003
99,博威合金,0.5185642880993315
100,乐鑫科技,0.3994083326487125
101,长电科技,0.18891456171967858
102,上海新阳,0.6249324552864219
103,中化岩土,0.020242905958839746
104,晓程科技,0.110896681057843
105,大唐电信,0.851377206853881
106,金信诺,0.6187282881752042
107,光力科技,0.13628810728891663
108,吉视传媒,0.2554824048366291
109,张江高科,0.8188438961377247
110,华力创通,0.21140003291469395
111,卫士通,0.45542848642032874
112,亨通光电,0.0036736417741423427
113,嘉欣丝绸,0.42641212147846264
114,淳中科技,0.38345280939568166
115,华西股份,0.5044962638639618
116,友讯达,0.34460927090184545
117,合众思壮,0.7149724090916311
118,天和防务,0.21934440020293974
119,*ST高升,0.5059378378607503
120,综艺股份,0.5959609985857102
121,三安光电,0.18737285792650982
122,传艺科技,0.7646815913780142
123,宏达电子,0.41761433272106646
124,ST瑞德,0.47152527548235523
125,三泰控股,0.23716002444172382
126,振芯科技,0.4329200657116903
127,兆驰股份,0.6934286108179282
128,中海达,0.5187211714383893
129,光库科技,0.6891472278840912
130,捷捷微电,0.18459337490659627
131,光迅科技,0.18586330263479106
132,台基股份,0.4602438707320555
133,富满电子,0.5949536455226365
134,亚光科技,0.07560508218916306
