,name,prob
0,平安银行,0.16424463821414917
1,万科A,0.102259970960034
2,神州高铁,0.14658557861523214
3,中国宝安,0.427645124338495
4,南玻A,0.5956426901327417
5,深科技,0.5825948066558604
6,深圳能源,0.09480505746392552
7,国药一致,0.5790312439918028
8,大悦城,0.07505836432698398
9,神州数码,0.11395886180410474
10,中国天楹,0.46297228153507025
11,中集集团,0.36999844262789044
12,泛海控股,0.0
13,深天马A,0.48952970259550205
14,华锦股份,0.4442069007569253
15,中金岭南,0.33178432495050564
16,深圳华强,0.3310767824379254
17,中兴通讯,0.37982027247619593
18,中国长城,0.4100338423976552
19,华侨城A,0.06774750209035037
20,海王生物,0.5626167876886525
21,深圳机场,0.16128272431953744
22,TCL科技,0.6751391936916995
23,华数传媒,0.451539967058338
24,中联重科,0.5757543304876982
25,常山北明,0.1169480973944612
26,申万宏源,0.04604456097931411
27,东方盛虹,0.07455677089791506
28,美的集团,0.4543771424913566
29,潍柴动力,0.346063403297063
30,许继电气,0.843612555538413
31,冀东水泥,0.5590090006715301
32,金融街,0.0
33,东旭光电,0.1824877483708277
34,渤海租赁,0.0074378792250149725
35,东阿阿胶,0.5704950937540539
36,徐工机械,0.5161142390398429
37,晨鸣纸业,0.3863039286088279
38,丽珠集团,0.7740978732538961
39,国际医学,0.04434366661582337
40,柳工,0.26833319377962855
41,广宇发展,0.47204784705755054
42,云南白药,0.5963048149581032
43,中天金融,0.16321210898990077
44,航天发展,0.5429539828084876
45,安道麦A,0.6423549027736739
46,神州信息,0.09552487761227627
47,万向钱潮,0.35493471904481
48,我爱我家,0.23540807133508782
49,陕国投A,0.0
50,供销大集,0.13405610693544856
51,泸州老窖,0.04613092654771417
52,威孚高科,0.5530836186541708
53,北部湾港,0.17003856202228088
54,太阳能,0.3629092668291613
55,古井贡酒,0.3885038086650967
56,兴蓉环境,0.3837687423296476
57,建投能源,0.4039997388383756
58,中油资本,0.30837308727553864
59,吉林敖东,0.21328017090562348
60,长安汽车,0.06780540010464638
61,天茂集团,0.33380568632215823
62,攀钢钒钛,0.0
63,铜陵有色,0.0782202692288053
64,仁和药业,0.2505628798582464
65,格力电器,0.3599212756680357
66,金科股份,0.16783252677097987
67,长春高新,0.3547276661183703
68,阳光城,0.00629612276639009
69,上峰水泥,0.7540826977145524
70,智度股份,0.45272524265468206
71,视觉中国,0.4845914943097527
72,远兴能源,0.08592580878051449
73,中山公用,0.3640873080772493
74,东北证券,0.1573562650655187
75,国城矿业,0.12102203693714274
76,宝新能源,0.5210373052829228
77,恒逸石化,0.6180524316671735
78,中信特钢,0.48692627490350876
79,河钢股份,0.011775402894524655
80,贝瑞基因,0.7499296293343112
81,锦龙股份,0.0562589303190903
82,韶钢松山,0.0
83,苏宁环球,0.01552050802120564
84,美锦能源,0.1473885900528618
85,京东方A,0.61299430032474
86,国元证券,0.0093514445728138
87,燕京啤酒,0.44402551606844
88,泰禾集团,0.04137540847603154
89,罗牛山,0.6693081133496743
90,航发控制,0.665319968123427
91,普洛药业,0.7095269018177606
92,国海证券,0.0021253713875141857
93,中色股份,0.47362423292928024
94,中航飞机,0.42640383959951
95,广发证券,0.14269647285187198
96,新兴铸管,0.018134687032015474
97,长江证券,0.3567169355168729
98,居然之家,0.35730599869308477
99,北新建材,0.6838782814319431
100,万年青,0.780337969589675
101,一汽解放,0.12305288493811062
102,云铝股份,0.07612401666526618
103,创维数字,0.6104306563675236
104,太钢不锈,0.03310875976510318
105,启迪环境,0.3032905465986733
106,鲁西化工,0.5993839665267766
107,五矿稀土,0.7439756820226053
108,中信国安,0.1172158216808366
109,五粮液,0.24153911107322754
110,顺鑫农业,0.4759100867425114
111,张裕A,0.459310623114765
112,新希望,0.598767896923298
113,天山股份,0.8268463915611546
114,云南铜业,0.13502636732063886
115,湖北能源,0.15988307224043208
116,中鼎股份,0.4610143333551288
117,双汇发展,0.8102106713080589
118,鞍钢股份,0.0181696383235754
119,新洋丰,0.15794612020270266
120,海信家电,0.4997567096929989
121,河钢资源,0.4286976099153873
122,中粮科技,0.6219388763519068
123,华菱钢铁,0.0511288988595643
124,神火股份,0.2723502126775976
125,四川双马,0.6212462761304399
126,冀中能源,0.0
127,紫光股份,0.24508590360982993
128,重药控股,0.39612333431397845
129,中国重汽,0.4347734701780143
130,东方能源,0.422645649865256
131,首钢股份,0.1393667595048829
132,锡业股份,0.41672363271942825
133,中南建设,0.1426478742059425
134,华东医药,0.799070424832032
135,盈峰环境,0.6378928492742616
136,蓝焰控股,0.18303219801253343
137,中科三环,0.34009600809285456
138,银泰黄金,0.6619728123605345
139,浪潮信息,0.5922228319637485
140,西山煤电,0.08104817674642621
141,越秀金控,0.773692564702257
142,华工科技,0.6120081873030315
143,九芝堂,0.6682963515565459
144,诚志股份,0.3551555564210268
145,新大陆,0.37413621436406785
146,隆平高科,0.3876073675849175
147,华润三九,0.7853797345220909
148,招商港口,0.6884303930884673
149,招商公路,0.07588433855319354
150,招商蛇口,0.36889615103973317
151,新和成,0.8312730972195481
152,鸿达兴业,0.02548265416797352
153,华邦健康,0.06714289148216285
154,华兰生物,0.7305492685236316
155,大族激光,0.3789691735415197
156,传化智联,0.0026831464259557633
157,中航机电,0.27028317234803495
158,亿帆医药,0.5080624232095787
159,海特高新,0.10601996191314243
160,苏宁易购,0.7585107859710385
161,航天电器,0.4764504006553707
162,分众传媒,0.5849065443583956
163,思源电气,0.660182412345986
164,达安基因,0.7620556908177506
165,苏泊尔,0.34339746891087297
166,华帝股份,0.2650421087188427
167,双鹭药业,0.08873697878037372
