date,sum,base,Close,pctChg
2019-09-02,183971551.37240002,183971551.37240002,1000.0,0.0
2019-09-03,184110118.82450002,183971551.37240002,1000.75320043271,0.0007532004327099884
2019-09-04,186499391.92040005,183971551.37240002,1013.7403882782023,0.012977413252215353
2019-09-05,188891024.5388,183971551.37240002,1026.740401598516,0.012823809202663572
2019-09-06,189927799.1992,183971551.37240002,1032.3759178110272,0.005488744967800496
2019-09-09,190165975.36930004,183971551.37240002,1033.6705536844722,0.00125403532871049
2019-09-10,188452599.3928,183971551.37240002,1024.357287781573,-0.009009897660045119
2019-09-11,188619447.58439997,183971551.37240002,1025.264211652983,0.0008853589291819564
2019-09-12,191346363.02979997,183971551.37240002,1040.0866960265594,0.014457233759948451
2019-09-16,188917174.50950003,183971551.37240002,1026.882542981273,-0.012695242709795385
2019-09-17,185029017.5681,183971551.37240002,1005.7479875981447,-0.020581278285021654
2019-09-18,184756143.1258,183971551.37240002,1004.2647449975121,-0.0014747656658750108
2019-09-19,185606054.3595,183971551.37240002,1008.8845420659163,0.004600178480242967
2019-09-20,185980914.81490004,183971551.37240002,1010.9221421872592,0.0020196563991063954
2019-09-23,183501307.42610002,183971551.37240002,997.4439311796197,-0.013332590557842305
2019-09-24,182572910.56030005,183971551.37240002,992.3975158024906,-0.005059347417313953
2019-09-25,181052823.29799998,183971551.37240002,984.134894484355,-0.008325918985653824
2019-09-26,179841684.2049,183971551.37240002,977.551598947273,-0.006689423953950335
2019-09-27,180232847.29659995,183971551.37240002,979.677814053804,0.002175041306076153
2019-09-30,177053857.4559,183971551.37240002,962.3980236895593,-0.01763823791491481
2019-10-08,178210539.53760004,183971551.37240002,968.6853114417762,0.006532939176363994
2019-10-09,178948557.01700002,183971551.37240002,972.6968962433092,0.004141267297180562
2019-10-10,179873910.39859998,183971551.37240002,977.7267683876543,0.005171058079624924
2019-10-11,182426111.62019998,183971551.37240002,991.5995721041037,0.014188834922998605
2019-10-14,185852559.0231,183971551.37240002,1010.2244484903669,0.01878265875684315
2019-10-15,185033544.2785,183971551.37240002,1005.7725930894079,-0.0044067983185435144
2019-10-16,185411021.19859996,183971551.37240002,1007.8244153265094,0.002040045882339081
2019-10-17,186093330.2843,183971551.37240002,1011.5331903007385,0.0036799812723602443
2019-10-18,183555966.3613,183971551.37240002,997.7410365461409,-0.013634899859783278
2019-10-21,188147914.4663,183971551.37240002,1022.7011353806877,0.02501661044327763
2019-10-22,187924249.80170003,183971551.37240002,1021.4853785806201,-0.0011887703631178193
2019-10-23,187016401.80780002,183971551.37240002,1016.550659124663,-0.00483092519915862
2019-10-24,186228684.28200004,183971551.37240002,1012.2689236067324,-0.004212023748641824
2019-10-25,186535762.08139998,183971551.37240002,1013.938082762641,0.0016489285771623674
2019-10-28,191206297.832,183971551.37240002,1039.3253544128418,0.02503828594841706
2019-10-29,188486209.2194,183971551.37240002,1024.5399781287995,-0.014225936297296626
2019-10-30,192107463.83729997,183971551.37240002,1044.2237530977332,0.019212305414263886
2019-10-31,193701710.6153,183971551.37240002,1052.8894775866945,0.008298723777594663
2019-11-01,194916019.37579998,183971551.37240002,1059.4900022408676,0.006268962502410158
2019-11-04,200044300.168,183971551.37240002,1087.3654033773141,0.02631020687074792
2019-11-05,203361029.29819995,183971551.37240002,1105.3938925945743,0.01657997317301474
2019-11-06,202609758.2552,183971551.37240002,1101.310266417616,-0.0036942724257080783
2019-11-07,201099445.5145,183971551.37240002,1093.1007757141172,-0.0074542941747043345
2019-11-08,200685523.97,183971551.37240002,1090.850854237605,-0.0020582928184661453
2019-11-11,199877395.34649998,183971551.37240002,1086.4581716871155,-0.004026840638594487
2019-11-12,200736531.7706,183971551.37240002,1091.1281134128387,0.004298317088886616
2019-11-13,196728109.9068,183971551.37240002,1069.3398432487957,-0.019968571880980668
2019-11-14,195378834.7917,183971551.37240002,1062.0056923703876,-0.006858578144929073
2019-11-15,195316373.0619,183971551.37240002,1061.6661739539038,-0.0003196954770797733
2019-11-18,199256248.2056,183971551.37240002,1083.081849988101,0.020171760728177057
2019-11-19,198760149.7912,183971551.37240002,1080.3852460256994,-0.0024897508553313186
2019-11-20,195864862.3497,183971551.37240002,1064.647554953892,-0.014566740086186858
2019-11-21,192553494.3246,183971551.37240002,1046.6482066829356,-0.016906391403619048
2019-11-22,189813450.7374,183971551.37240002,1031.754362679557,-0.01423003823852187
2019-11-25,190906199.0846,183971551.37240002,1037.694130752655,0.0057569594934125945
2019-11-26,191719377.60209998,183971551.37240002,1042.1142626232283,0.004259571042738219
2019-11-27,192090790.8685,183971551.37240002,1044.133125124682,0.0019372755693523036
2019-11-28,190705643.49980003,183971551.37240002,1036.6039861987613,-0.007210899400420523
2019-11-29,188406803.46019998,183971551.37240002,1024.1083583560267,-0.01205438914870105
2019-12-02,188371355.1645,183971551.37240002,1023.9156747838354,-0.00018814764142793816
2019-12-03,189401031.37279996,183971551.37240002,1029.5126064866924,0.0054662037516308715
2019-12-04,187355250.3086,183971551.37240002,1018.392511836521,-0.010801319556561717
2019-12-05,191169888.57850003,183971551.37240002,1039.1274474363101,0.020360455677739475
2019-12-06,190944336.96459997,183971551.37240002,1037.9014338911861,-0.0011798490629314484
2019-12-09,191527764.4482,183971551.37240002,1041.0727257526055,0.003055484613341264
2019-12-10,192558200.9967,183971551.37240002,1046.6737903781582,0.00538008967769632
2019-12-11,194103287.4652,183971551.37240002,1055.0722979570414,0.008023997214881007
2019-12-12,193770746.1721,183971551.37240002,1053.264728848561,-0.0017132182429399068
