,name,corr_score,ret_score,score,rank
0,新和成,0.8525391955756924,0.07823388880507652,0.26651328205010005,67
1,华兰生物,0.7458170533719092,0.6813665459817865,0.7924018543024074,2
2,大族激光,0.3757226533632356,0.3910486422589061,0.3279082837117643,57
3,传化智联,0.0,0.6406286932694668,0.13738636555838823,89
4,中航机电,0.2890055853192893,0.7461835101152794,0.4450590299602445,35
5,亿帆医药,0.5408722797296589,0.016327668827330572,0.11445427611946513,93
6,苏宁易购,0.765833529269212,0.6656327883703824,0.7917900439388101,3
7,分众传媒,0.6219813765757317,0.8643349967886776,0.7983744620272425,1
8,苏泊尔,0.4242854742616851,0.7422865938295119,0.5692358484614968,18
9,美年健康,0.6585848683673434,0.26758736871226035,0.3919204528157052,42
10,紫光国微,0.4619020365766518,0.4240360420468661,0.4117843574874992,38
11,三花智控,0.6298917151930259,0.4352261258824471,0.5247595455184058,23
12,东华软件,0.0579489002336269,0.3045075341054846,0.02903029728046902,97
13,国轩高科,0.6032463619349071,0.5521688419133219,0.6016972376203316,15
14,沙钢股份,0.1442321696345355,0.6482817181954309,0.27477336330822555,66
15,太阳纸业,0.5273575534622036,0.5224043749250126,0.5280710875695244,22
16,金螳螂,0.1730615500577362,0.3107581619702354,0.12348640915055675,92
17,三钢闽光,0.11288420311490545,0.8362326610273427,0.2978945857621397,64
18,韵达股份,0.6926827158246046,0.5043811555166817,0.6168345413521815,13
19,南极电商,0.4021214062765489,0.429273660294874,0.37344850876310043,49
20,中环股份,0.2854515416424067,0.6515534253600076,0.4050191733635602,40
21,宁波银行,0.19940413106201424,0.4323174171708916,0.21856367490901585,76
22,荣盛发展,0.1360358382407471,0.7819098830513566,0.30893469828803155,60
23,广电运通,0.05976991303653515,0.25310995657665425,-0.0007819757958777984,99
24,石基信息,0.2797302254755907,0.9408141660980708,0.47730261448645717,28
25,正邦科技,0.8466264014822734,0.02722617748208842,0.21520947887462583,78
26,中航光电,0.537853539914317,0.5777737805811209,0.5740173077995788,17
27,纳思达,0.03282977267022033,0.13136595131804474,-0.09997821488005831,100
28,华天科技,0.4438600228812012,0.3468649671589332,0.3421672393327476,56
29,二三四五,0.003630678450981498,0.7963799558900303,0.18303739140153374,81
30,金风科技,0.46968501968863896,0.8953269905247763,0.6594535938004586,7
31,合力泰,0.0,0.7075621722783763,0.15811714522095044,87
32,鱼跃医疗,0.8755119658150172,0.43783157338783424,0.6242130510902149,12
33,科大讯飞,0.4642365785441526,0.3553522833354184,0.36177978885561657,53
34,大华股份,0.3485180529074513,0.15041558055152587,0.12938222826393408,91
35,歌尔股份,0.08527965619770847,0.2720743115614236,0.030987974717728628,96
36,上海莱士,0.692839188546395,0.5448030336663092,0.6508624559800775,9
37,卫士通,0.21509239389244852,0.3188181703926717,0.16072687174512468,86
38,东方雨虹,0.527453992838655,0.05561799343108316,0.14399000799459105,88
39,光迅科技,0.134524957238155,0.7906921798653512,0.3095749255478393,59
40,信立泰,0.5724715827914172,0.07384360927210773,0.17992833212220205,83
41,圣农发展,0.6539986688146079,0.08316697671709812,0.22005116778265943,75
42,洋河股份,0.293811102371493,0.3414744523002286,0.23441279207569765,73
43,海大集团,0.6350075059806854,0.12895229543615627,0.2555723297592447,70
44,格林美,0.14648015490938893,0.20797534691567696,0.035612101979394906,95
45,顺丰控股,0.863508077561818,0.426765533284925,0.6107396172140985,14
46,杰瑞股份,0.7576677817997454,0.2900314405021495,0.4498131836313647,33
47,北方华创,0.5376758934385383,0.2829517283621279,0.34682838574720887,55
48,伟星新材,0.17217937005725387,0.9921796373341352,0.37214243167617844,50
49,千方科技,0.6542398590767499,0.4118231498052172,0.5177228699741417,24
50,东山精密,0.35269016612400633,0.5056877159599111,0.3855341289007279,43
51,大北农,0.4679119022677991,0.07850711029367331,0.13591969780115343,90
52,海普瑞,0.6739856841360857,0.4201782237349515,0.5348093308085478,21
53,四维图新,0.4475654030237906,0.5505434438663117,0.48782363154354647,26
54,广联达,0.6882736610735479,0.5212598222053697,0.6287159478724059,11
55,高德红外,0.2422987367361588,0.0943176430890222,0.019164814221965587,98
56,海康威视,0.26147502934633543,0.9135168199207536,0.4564285691908171,31
57,科伦药业,0.7128185185434296,0.3132487450371088,0.4556207354549051,32
58,启明星辰,0.4192739230030375,0.5390701432920337,0.4585830395053615,30
59,欧菲光,0.564597028447497,0.2811212249430615,0.3595462886844307,54
60,赣锋锂业,0.5947308681662541,0.6866685638654133,0.687730873380563,5
61,沪电股份,0.1755239454848581,0.5822261245530105,0.2757187790099529,65
62,海格通信,0.6006225399524563,0.2647128495784841,0.36325060551619137,52
63,天齐锂业,0.4134056607613264,0.5295966499109563,0.4480876177360479,34
64,申通快递,0.29025011581254073,0.3429471176313501,0.2328064369873719,74
65,立讯精密,0.30634781540657824,0.5534390069239872,0.3750332893211622,48
66,荣盛石化,0.7702866903765734,0.4937731506774153,0.644091889253971,10
67,山西证券,0.09170526582999028,0.750604312553826,0.2580883624045627,69
68,涪陵榨菜,0.6296176267139423,0.3323661064746111,0.43650925465669,37
69,老板电器,0.4124559369355827,0.15275699252933314,0.16896714904413246,84
70,三七互娱,0.5950009107481152,0.20080961866017413,0.3040482558078519,61
71,巨人网络,0.6049919207395058,0.629209441319021,0.658227888233422,8
72,森马服饰,0.17184753166792932,0.959020931125443,0.37083427778861533,51
73,索菲亚,0.2167717289686831,0.4889259436977769,0.26477638205191056,68
74,比亚迪,0.27541819158151376,0.9461239321487532,0.47341798275892066,29
75,领益智造,0.507341120773321,0.5764233565682536,0.5502847207108391,20
