,name,corr_score,ret_score,score,rank
76,梦网集团,0.5792025408009149,0.4508263190300402,0.5081458003751795,37
77,皖通科技,0.024150222381308286,0.5543855766546046,0.12722089749478283,211
78,金轮股份,0.3462466908677417,0.909909063724754,0.5400683626311521,32
79,巨人网络,0.6387177981581209,0.5883507337225096,0.6522957478761804,11
80,深科技,0.2849606494781484,0.0836393002389894,0.037675516535421005,226
81,卫士通,0.44734659422721296,0.2412651734330208,0.2613284259348828,141
82,恒久科技,0.046986205453134255,0.5733030247435114,0.15582300289191764,196
83,东方通,0.3261771333897149,0.3691394002592096,0.2769494315736478,135
84,复旦复华,0.8137541699878014,0.3606695650145941,0.5340939148081306,33
85,拉卡拉,0.2949364777068619,0.7359247618570043,0.44710538461967575,59
86,石基信息,0.40956697245719786,0.92596103364788,0.6049429199212484,18
87,日海智能,0.1752741422933266,0.6304276208899329,0.29625419294412036,125
88,二六三,0.4964291343553562,0.5179802664786985,0.5029156146993088,40
89,富通鑫茂,0.3398487439643075,0.5843674274460062,0.41990377759320385,72
90,华大基因,0.7008024688110313,0.4123972372891528,0.5406092437598217,31
91,华闻集团,0.24641996134463584,0.7537348766074261,0.40720154789544405,77
92,洪涛股份,0.366610391902562,0.6445441857952995,0.4736865473517975,48
93,东方财富,0.4863073449238735,0.13884260863832162,0.19726763462227304,173
94,美的集团,0.3597639292291872,0.8626534548274087,0.5451975108577427,29
95,浪潮软件,0.31633374515131635,0.33509002966396084,0.24632038048876304,144
96,四川长虹,0.4832306594237577,0.4755451652476195,0.4637232686993624,53
97,生意宝,0.3844592479727851,0.5504626456364368,0.43778333108333223,62
98,国脉科技,0.44365169891383816,0.3976843511781116,0.38005635990198017,92
99,密尔克卫,0.7840270252920319,0.042540305150944986,0.21848413509273612,161
100,朗新科技,0.07600629237781123,0.6985465191894228,0.22807481110004557,156
101,爱康科技,0.5705141976573652,0.799659498957458,0.7260861146032187,4
102,太阳能,0.4157811856131561,0.893536320852469,0.6061598379519973,17
103,金桥信息,0.09033282501379232,0.5450193226815402,0.18289539083703277,181
104,航天信息,0.617147889832881,0.2103083649422386,0.32239609347974274,115
105,久其软件,0.4855440208234328,0.38325075364133854,0.39685332136993956,84
106,鸿利智汇,0.3255533212720179,0.08376223005172312,0.06229618374244805,224
107,数字政通,0.3934968206478001,0.06543929740169634,0.08588608598341163,219
108,东方集团,0.4682480988028565,0.08281316698290322,0.13981521842335964,203
109,金证股份,0.4716329373128272,0.5215634541067484,0.48720740647861926,44
110,格尔软件,0.8022820444442754,0.03789709906449895,0.21779107011917154,162
111,众信旅游,0.3874317945515677,0.4709631986372295,0.39060532277357785,86
112,国盛金控,0.5103119853236636,0.7112132430009541,0.631500094339781,13
113,广电运通,0.06999710093189856,0.2482417090830525,0.004154725628167544,229
114,美盈森,0.25057540648328896,0.4458323611839947,0.2679383103685712,139
115,卓翼科技,0.1908244589932208,0.1030111369819227,-0.008037282761619524,230
116,中装建设,0.15454422303960805,0.3540719067022585,0.13603638572225796,206
117,宇信科技,0.6935253598809005,0.19860270181438894,0.3419998050260543,108
118,*ST群兴,0.2701149029982889,0.868234039669553,0.4583164265490288,57
119,海能达,0.7415074203536121,0.4559264902058333,0.5976426328233484,20
120,奥拓电子,0.27269962490407834,0.5322923868358553,0.3352941268695062,112
121,英飞拓,0.3984900183643077,0.12815571043671167,0.1407895755556945,201
122,海峡创新,0.5423102714008095,0.8812839667048552,0.7271645273178686,3
123,佳沃股份,0.6620634730044476,0.25538916233790954,0.38229198619454885,90
124,辉煌科技,0.3534148005730397,0.6418098092346024,0.460829767321117,55
125,*ST天夏,0.2448815431844976,0.5848875444638866,0.33830270131289875,110
126,远光软件,0.002307660270300528,0.2839674869912676,-0.02804420296702781,233
127,中文在线,0.5026579553082785,0.04535081889834956,0.12356878139093608,213
128,三六零,0.5160712610063851,0.43718971052452266,0.45774502604332723,58
129,海联金汇,0.5700906247903829,0.15778049782460635,0.25440190316514943,143
130,金运激光,0.5558186606766161,0.1361732822627468,0.22866398168304736,155
131,新湖中宝,0.0901451347035743,0.8116701892870908,0.27085846422262594,138
132,新开普,0.099427550298228,0.0840275725791467,-0.08453735833454878,237
133,亚联发展,0.2893950088552314,0.34531885623698494,0.23378736634283936,153
134,顺丰控股,0.6216964872613772,0.4185604587741209,0.5063246524119931,39
135,环球印务,0.6225540350669309,0.721221363533394,0.7307634023283822,2
136,和仁科技,0.35460463203366666,0.18968585286158604,0.16407326608246353,191
137,交控科技,0.7511273124958466,0.5956314136086112,0.7251825948370152,5
138,京蓝科技,0.4414650324811045,0.9218501123735856,0.6360241894572473,12
139,超图软件,0.3128121441290997,0.10609605898684682,0.07248441030055286,222
140,旋极信息,0.21942730637571853,0.41415530656805105,0.2240349725250188,158
141,合金投资,0.04621467691676347,0.7007733672307251,0.20037856151069255,171
142,吉艾科技,0.6947541433640309,0.4784707888889073,0.5957088855232229,21
143,顺利办,0.3254996510115645,0.4151257986697864,0.3072354441583286,121
144,北信源,0.3122992187370057,0.04965801533436641,0.02693467685386408,227
145,合纵科技,0.6641467093137902,0.3697924807431981,0.4858858983379699,45
146,天永智能,0.3800599097551957,0.4734323236437996,0.38661249500874173,88
147,金固股份,0.11053245401833788,0.9540462316120576,0.3093461591708635,120
148,博思软件,0.6485222843039645,0.08544001891126067,0.22022627936857864,159
149,天源迪科,0.5093405257326894,0.10654926379147447,0.18068604555817536,182
150,中国长城,0.17149622730372274,0.5805599526085079,0.27137281176580774,137
151,广州浪奇,0.0,0.008973850296869212,-0.20788239189053437,242
152,三力士,0.10437427956633384,0.5705239247931334,0.2067250479965692,168
153,韵达股份,0.6493509300293456,0.4474162285780772,0.5455509227524568,28
154,同花顺,0.2027837463646431,0.3619849140495381,0.17891381119869743,183
155,恺英网络,0.1870070272541629,0.3037096844394998,0.12958990229097034,208
156,深大通,0.8679755988394943,0.39656248830413104,0.5822886814834196,24
157,东软集团,0.4263344226279551,0.8733782601492796,0.6125263753457307,16
158,汉威科技,0.5466052955241463,0.1545397553363626,0.2406409518050896,150
159,高伟达,0.4194070484194701,0.4814820706794883,0.4215727275770569,71
160,荣联科技,0.264060586215366,0.3022320585256657,0.18585655802002,177
161,丽鹏股份,0.25111896742121725,0.2601833029148445,0.14731222756115736,198
162,榕基软件,0.12875368718125532,0.5888713016144806,0.23662211763170038,151
163,中元股份,0.2821630600564425,0.7203826233867762,0.4296262273080734,68
164,栖霞建设,0.4110965497861161,0.4717919060203158,0.4089177892156419,76
165,金财互联,0.3483725913019073,0.23438937397529885,0.1946254874682143,175
166,常山北明,0.1829999192968656,0.13530045892680526,0.010380553201519982,228
167,智度股份,0.5230318857978591,0.4390817139353908,0.46370664432768016,54
168,三聚环保,0.32846649839436914,0.7564076171770698,0.48565100073698364,47
169,东华软件,0.4065849980441502,0.3120693755341188,0.29149028149156353,129
170,东方国信,0.2949363473713635,0.4180163775168045,0.28576825088126734,131
171,新华文轩,0.43404781028909023,0.4575141212619824,0.41604030099198797,73
172,美盛文化,0.4918990458555694,0.6526757219949443,0.5845321018166634,23
173,华英农业,0.5162686516708564,0.09821458600201052,0.17666576806213663,184
174,苏宁易购,0.7528246586806331,0.5859900711468673,0.7178175961886191,6
175,华宇软件,0.5999895245441056,0.5526524159000665,0.5998931416201796,19
176,浙大网新,0.5483444591070629,0.3188732936635642,0.38273240752859106,89
177,科达股份,0.004787321000031549,0.8331893074705901,0.19090432386991374,176
178,高鸿股份,0.7165635573055422,0.29285345200268376,0.43816507208463495,61
179,积成电子,0.36364660303542895,0.7827501496754138,0.5275840994634317,35
180,二三四五,0.026374046771437818,0.7673193956700977,0.19895666405916534,172
181,浙江富润,0.2519511268015202,0.4965550461401569,0.2983160541184873,124
182,茂硕电源,0.2045656365370956,0.6173323680333564,0.31730506791270485,118
183,创业慧康,0.5978630264238532,0.45529449667043,0.5229341015274046,36
184,四方精创,0.19803884835597135,0.03247790339267165,-0.056678437854989605,234
185,中嘉博创,0.4378088400348063,0.3833075848086931,0.36551307062513116,99
186,贵阳银行,0.1874911109495562,0.8813053915896905,0.37886718196648406,93
