,name,corr_score,ret_score,score,rank
0,飞利信,0.3823538296839551,0.747878855257086,0.5328779247150082,7
1,恒宝股份,0.3696961918480232,0.16133075576310216,0.15088180275062735,26
2,数知科技,0.4694253197197363,0.5173370843526228,0.4827322804588713,11
3,聚龙股份,0.0,0.06457996307556188,-0.1693102809369822,31
4,梦网集团,0.659990520246333,0.5722658363977613,0.6535908483243843,5
5,昆仑万维,0.14657170128126898,0.4029863970230711,0.15847942737868026,25
6,科蓝软件,0.05569321677633287,0.4656054265218297,0.11496872809805825,27
7,金固股份,0.15120845127441435,0.9603475936725392,0.35028274907735546,14
8,金冠股份,0.6037300103089822,0.8954939400472127,0.790181233596392,2
9,金财互联,0.3764794188237392,0.3319678862644893,0.28619213171897206,17
10,紫光国微,0.1101640866955528,0.5484566397466677,0.2021526375265451,23
11,中科创达,0.1356272713241866,0.5739805212598456,0.23634403942874704,21
12,信息发展,0.5677869906928487,0.6911643196051281,0.6687867067746637,4
13,海联金汇,0.40864037691613575,0.25050390488446056,0.2453007801368371,19
14,飞天诚信,0.2621742625482869,0.08817522631734805,0.027050198538921322,28
15,赢时胜,0.3758203282009514,0.7151601363042059,0.5138994165303409,8
16,科达股份,0.013804102737681028,0.8934233406565244,0.2080620321341431,22
17,汉威科技,0.6398622577654524,0.30318063711263177,0.4156171739025928,12
18,朗科科技,0.6466509604094686,0.19286913570258268,0.31891216335654315,16
19,华媒控股,0.5003639552586482,0.6642930916077644,0.5980570578974657,6
20,海峡创新,0.6385488762838186,0.9009982363273252,0.8252357220251769,1
21,*ST联络,0.5869620315275015,0.8573855580007547,0.763034048847459,3
22,二三四五,0.059533447867015914,0.8921728317765303,0.25337228337218254,18
23,众应互联,0.17602960842706258,0.7612697351349615,0.3421425843699949,15
24,新晨科技,0.2985975891500599,0.9943866718393204,0.49857512775839796,10
25,广电运通,0.01501858744883321,0.3351382567977512,0.011627364567315057,29
26,数字认证,0.08375590302396327,0.09625751103289568,-0.0869552174057533,30
27,奥马电器,0.31912928485868153,0.5694835029424593,0.39443846605256416,13
28,智度股份,0.3891829813817435,0.6669148882549166,0.5042679237666772,9
29,华力创通,0.5639648042763559,0.09192782071740134,0.1926660063827863,24
30,广东骏亚,0.03974807118476499,0.9936818470325128,0.23972728568895607,20
