,name,corr_score,ret_score,score,rank
75,寒锐钴业,0.3129948693613374,0.5100264103149292,0.3561693486766909,57
76,亿联网络,0.4537474327235159,0.8019762331056753,0.6189618949576821,14
77,普利制药,0.20321185957675292,0.3280167006171568,0.15767908235103145,92
78,开立医疗,0.4132013568574226,0.16707733072925166,0.18113159800733913,90
79,圣邦股份,0.4886022948764214,0.783228351791968,0.6445564292635214,12
80,江丰电子,0.6571536245456843,0.3691912138279244,0.4820422283490142,32
81,宇信科技,0.7630568112055044,0.2283219986014619,0.3927645866548308,46
82,华大基因,0.7821814163065182,0.4857612309299211,0.6415320537247062,13
83,朗新科技,0.17760847429509752,0.7620274012951878,0.3438698818020949,63
84,光威复材,0.3103197408493085,0.20250578346899104,0.14564906920770793,93
85,捷佳伟创,0.5286923575488329,0.7068133436386822,0.6449420667162691,11
86,华宝股份,0.3700277427935341,0.7024251406424642,0.5032820931169726,28
87,锐科激光,0.614873285777898,0.20986115004068429,0.3209994378713159,68
88,金力永磁,0.6777306741976017,0.7741198579123585,0.8064528529608359,3
89,宁德时代,0.3465103436763006,0.6398207586595247,0.4538245401953592,34
90,康龙化成,0.629056991839254,0.4338862524093617,0.5231813459171945,26
91,迈瑞医疗,0.6124173205891339,0.7261224143089559,0.725416745635435,4
92,立华股份,0.7247679314462859,0.2490155218041685,0.4001685314696466,44
93,每日互动,0.07028545564458459,0.4917026373804605,0.14040793565071574,95
94,迪普科技,0.061351529956082784,0.7677780453176153,0.2330522317351913,84
95,新媒股份,0.6565245457341402,0.2340515064155992,0.3605641879766198,55
96,拉卡拉,0.2465098490134707,0.7788390438295787,0.41472324867731014,42
97,三角防务,0.6663869902368791,0.8654323886783664,0.8402694309625348,1
98,卓胜微,0.6623773013979924,0.6602313116595616,0.7210095531350504,5
99,三只松鼠,0.516070781613265,0.29706938337365685,0.34659567601336394,61
