date,ST舍得,洋河股份,酒鬼酒,广誉远,*ST皇台,泸州老窖,水井坊,ST岩石,口子窖,古井贡酒,五粮液,青海春天,今世缘,迎驾贡酒,山西汾酒,顺鑫农业,青青稞酒,贵州茅台,金种子酒,老白干酒,伊力特
2019-09-02,1.4915,-2.3129,1.7289,2.811,0.0,1.2283,0.2523,0.5888,0.8028,0.44,0.2756,1.982,0.572,3.5013,3.0619,0.9565,0.6656,-0.2837,0.59,0.241,1.1583
2019-09-03,-0.6224702607213499,-0.6847702607213499,-0.20597026072134988,0.8418297392786501,0.2019297392786501,-1.74567026072135,-1.5388702607213498,1.56782973927865,-2.7432702607213497,-0.64237026072135,-0.07297026072134988,-0.8581702607213499,1.90822973927865,0.5094297392786501,0.6444297392786501,0.6466297392786501,-0.6244702607213499,0.3108297392786501,-2.5839702607213497,0.76282973927865,-0.6886702607213498
2019-09-04,0.5046352584098539,0.5658352584098539,0.8360352584098539,1.4949352584098539,1.552735258409854,-0.433564741590146,1.616735258409854,5.691335258409854,0.0974352584098539,-1.0498647415901459,-0.701664741590146,2.267035258409854,2.111935258409854,-0.03136474159014613,-2.361664741590146,1.167735258409854,1.052735258409854,0.23783525840985398,0.949435258409854,0.915335258409854,1.296035258409854
2019-09-05,-0.5156385891372139,-0.45803858913721396,-0.788538589137214,-0.427338589137214,-1.063538589137214,-0.798238589137214,-0.274338589137214,2.818161410862786,-1.283538589137214,-0.898638589137214,-0.636938589137214,-0.531638589137214,-1.717738589137214,-1.478938589137214,-1.718538589137214,-0.966938589137214,-0.142238589137214,0.624461410862786,0.15046141086278597,-0.341838589137214,0.09476141086278611
2019-09-06,-0.4551438648963711,0.5654561351036289,5.770256135103629,-0.954043864896371,-0.09194386489637107,-0.5893438648963711,-0.07074386489637108,4.890256135103629,-0.737543864896371,-0.8329438648963711,0.707156135103629,-0.6210438648963711,-1.046843864896371,1.367856135103629,0.11905613510362892,-0.767643864896371,0.2399561351036289,-0.22394386489637108,0.20785613510362894,-1.126943864896371,-0.15554386489637106
2019-09-09,4.21749997310658,0.6287999731065801,3.4659999731065803,0.7953999731065802,0.3895999731065801,-0.4399000268934199,0.47419997310658013,0.8980999731065801,1.0234999731065801,-0.73860002689342,-0.1889000268934199,3.22649997310658,-0.009300026893419855,0.6464999731065801,1.6527999731065801,0.5450999731065801,1.4648999731065802,-0.13290002689341984,2.48229997310658,1.75729997310658,1.7262999731065802
2019-09-10,1.7247743260362176,0.6402743260362176,4.879374326036217,5.397974326036218,0.9522743260362176,0.36247432603621765,2.0304743260362175,1.1208743260362177,0.1491743260362176,0.09647432603621764,-0.4486256739637824,0.26257432603621766,1.0523743260362177,3.6175743260362174,-0.4250256739637823,0.3118743260362177,2.1797743260362177,-0.16252567396378237,2.269974326036218,2.9363743260362174,3.5276743260362178
2019-09-11,1.1691039371105418,1.1230039371105418,-0.39289606288945755,3.5706039371105422,4.897303937110542,-0.701396062889458,1.6344039371105419,4.392203937110542,0.46800393711054245,1.1823039371105422,-0.9241960628894583,4.376503937110542,0.12900393711054203,0.7535039371105423,-0.06979606288945828,0.9911039371105419,2.795403937110542,0.0630039371105422,1.862603937110542,2.951803937110542,2.876503937110542
2019-09-12,-1.711080265112765,-1.5268802651127649,-2.605080265112765,-2.534080265112765,-2.253980265112765,-0.676980265112765,-1.5188802651127649,0.7917197348872351,-1.2572802651127648,-0.882880265112765,-0.4823802651127649,-2.079480265112765,-0.39828026511276504,-2.097780265112765,1.7804197348872348,2.136219734887235,-2.088780265112765,0.5024197348872352,-2.7010802651127648,-2.6507802651127648,-1.816480265112765
2019-09-16,0.7999473454098109,-0.5703526545901891,1.677247345409811,-0.22985265459018905,0.3319473454098109,-2.030552654590189,-2.587152654590189,5.340147345409811,-1.131852654590189,-0.02355265459018907,-0.14695265459018908,1.3772473454098109,-0.04615265459018908,-2.216152654590189,-0.30775265459018913,2.590547345409811,-0.4100526545901891,0.3319473454098109,-0.11715265459018909,-0.8632526545901891,0.2074473454098109
2019-09-17,0.3929410762803918,0.07754107628039181,5.068441076280392,-2.831558923719608,0.1063410762803918,1.2931410762803919,0.1284410762803918,5.110241076280392,-0.6113589237196082,0.4630410762803918,0.5799410762803918,-3.1695589237196082,0.4859410762803918,0.5332410762803919,-0.6179589237196083,0.4681410762803918,-1.8870589237196083,-0.3476589237196082,-0.7959589237196082,-1.5065589237196082,-1.513558923719608
2019-09-18,-0.2431243804498915,-2.8623243804498917,5.859675619550108,-4.137324380449892,-4.137324380449892,-1.4272243804498914,-1.2416243804498914,-1.3823243804498917,-1.4809243804498915,-2.1258243804498917,-1.0812243804498918,-2.889524380449892,2.4284756195501087,5.852075619550108,1.6178756195501087,-1.9745243804498918,-2.4424243804498915,0.8799756195501081,-0.040224380449891406,-1.3504243804498914,-1.2241243804498918
2019-09-19,2.227274185804984,0.6811741858049837,5.837574185804984,0.3147741858049837,0.19837418580498367,-1.4646258141950164,1.7021741858049837,1.3577741858049837,0.2638741858049837,1.2182741858049837,-0.27372581419501635,0.022274185804983665,3.9725741858049837,5.029274185804983,-0.7214258141950163,0.6997741858049836,-0.8849258141950163,-0.14112581419501635,-0.23892581419501635,0.9958741858049837,1.6752741858049838
