date,飞利信,恒宝股份,数知科技,聚龙股份,梦网集团,昆仑万维,科蓝软件,金固股份,金冠股份,金财互联,紫光国微,中科创达,信息发展,海联金汇,飞天诚信,赢时胜,科达股份,汉威科技,朗科科技,华媒控股,海峡创新,*ST联络,二三四五,众应互联,新晨科技,广电运通,数字认证,奥马电器,智度股份,华力创通,广东骏亚
2019-09-02,4.7244,2.6563,3.1488,3.3201,-0.2514,3.4988,5.0999,1.1034,4.6065,4.045,2.1161,4.3981,2.2207,1.8127,3.6942,3.5023,3.6082,3.2591,2.7468,4.7619,0.9852,2.6946,2.7439,2.5994,6.7028,2.4963,5.4894,0.1818,3.0303,4.3133,2.0026
2019-09-03,0.7140016481342109,0.7323016481342108,-0.47399835186578915,-0.5326983518657892,2.297801648134211,-0.23949835186578916,-0.13409835186578922,-0.6533983518657892,1.228601648134211,-0.6817983518657892,1.6859016481342106,0.5129016481342108,-0.8555983518657891,-2.5701983518657894,-1.7010983518657892,-0.2554983518657892,-0.7897983518657892,0.8268016481342109,3.184201648134211,1.1583016481342108,-1.375198351865789,0.37640164813421073,3.067801648134211,-0.7897983518657892,0.7965016481342109,-0.5032983518657892,-1.165998351865789,-3.8750983518657893,-1.6067983518657891,-1.0073983518657892,0.09680164813421088
2019-09-04,0.4800443840135259,-0.9044556159864741,-0.12495561598647398,0.912144384013526,-2.038155615986474,-0.050855615986474034,2.828544384013526,-1.299555615986474,3.2022443840135257,-0.970355615986474,6.009944384013526,3.212644384013526,0.36534438401352587,-0.45245561598647405,-0.921755615986474,0.04264438401352599,-1.252055615986474,1.5181443840135258,-1.588455615986474,-0.117655615986474,-0.754555615986474,0.39814438401352603,-1.040255615986474,-1.499755615986474,-3.190555615986474,0.10254438401352595,-2.422255615986474,-0.941855615986474,0.398644384013526,-0.754555615986474,9.226644384013525
2019-09-05,-3.4677739773785476,-0.12707397737854764,-1.6243739773785477,0.9292260226214522,-4.156473977378548,0.04802602262145239,7.020026022621453,1.9515260226214521,-4.537073977378547,1.0200260226214524,-4.320873977378548,-4.3483739773785475,-0.6346739773785477,6.959826022621453,6.986526022621453,3.3469260226214526,-2.2299739773785476,-2.0910739773785476,-2.9098739773785476,-1.7141739773785476,-0.23217397737854784,-0.4158739773785478,-1.8338739773785477,0.02302602262145248,7.007226022621452,-0.5720739773785475,3.1000260226214524,6.963726022621453,-1.8398739773785477,-3.198073977378548,1.5291260226214525
2019-09-06,1.3522244130618999,-0.36347558693810006,1.4883244130618998,-1.4556755869381002,1.4535244130618998,-0.5141755869381001,-2.0787755869381,-0.10237558693810006,2.9757244130619,-2.3384755869381,-2.1473755869381,1.9044244130619,-1.1272755869381001,-0.9113755869381002,-2.8006755869381,-2.0989755869381,-1.1078755869381,1.6923244130619,1.1771244130618999,-1.1967755869381,-2.4646755869381,-0.6412755869381,1.6195244130619,5.6132244130619,-3.6812755869381,-0.5017755869381001,-1.6002755869381,0.6604244130618999,-0.04137558693810006,1.0573244130619,1.2203244130619
2019-09-09,-0.31581999282740636,-1.3904199928274061,0.15638000717259448,-2.4401199928274058,-0.894119992827406,-1.1960199928274058,-0.0657199928274057,-1.5087199928274058,-4.383919992827406,-0.22811999282740558,-1.8151199928274058,5.0980800071725945,-0.40401999282740597,-0.7619199928274059,-1.4593199928274059,2.3388800071725937,-1.644119992827406,-0.7934199928274062,-1.4458199928274058,-2.793319992827406,-3.333119992827406,-0.7158199928274058,4.550280007172594,5.147180007172594,-2.7267199928274057,-3.509119992827406,-1.8397199928274062,5.072080007172595,0.5633800071725936,-1.4458199928274058,-1.7221199928274058
2019-09-10,-3.008662039250612,8.387937960749387,-1.8184620392506115,1.0085379607493885,8.373837960749388,-2.9361620392506116,2.5636379607493884,-3.5153620392506113,0.7427379607493885,2.1225379607493884,-5.787962039250612,-3.5474620392506115,-1.0122620392506114,8.426737960749389,2.2983379607493886,0.33463796074938856,-2.3525620392506115,-1.8334620392506116,-1.5594620392506116,-1.8319620392506115,-1.2419620392506117,-2.428262039250612,-4.418062039250612,-1.2511620392506115,1.2612379607493884,0.6962379607493885,1.8119379607493884,1.4460379607493885,-2.5393620392506113,-2.9803620392506116,-3.1894620392506114
2019-09-11,1.447195757377828,-2.0143042426221722,-0.5759042426221719,0.28029575737782797,-2.641004242622172,0.04599575737782802,-2.946904242622172,1.575595757377828,0.12489575737782799,-0.4083042426221719,1.9199957573778281,2.390395757377828,0.22699575737782807,2.769295757377828,-2.0386042426221715,-0.3220042426221721,0.959395757377828,-1.045904242622172,-0.4848042426221719,2.065795757377828,0.39459575737782804,0.36899575737782797,0.663895757377828,-1.417104242622172,-3.7074042426221725,-1.757104242622172,3.109095757377828,-3.768904242622172,2.983295757377828,1.658395757377828,3.299995757377828
2019-09-12,-2.07586628851973,-1.47576628851973,-0.5269662885197302,-0.19176628851973,-1.49636628851973,-1.1597662885197302,0.6477337114802699,-2.6341662885197303,-2.27856628851973,8.441233711480269,-1.15546628851973,-2.85436628851973,2.15913371148027,8.355833711480269,0.046833711480269935,-1.60856628851973,-1.36346628851973,-0.5432662885197301,0.08983371148026986,-0.17416628851973015,-1.70526628851973,-1.60856628851973,-1.87176628851973,-0.32656628851973,-1.60856628851973,0.7362337114802702,8.397033711480269,1.22163371148027,-0.5495662885197301,2.29023371148027,-4.15536628851973
2019-09-16,-0.33480090711972577,0.2765990928802742,-0.1297009071197257,-0.4646009071197257,0.8790990928802742,-1.1589009071197256,2.0263990928802746,-1.7189009071197257,-1.9780009071197258,-0.8930009071197258,-1.1799009071197257,-2.2206009071197257,2.0100990928802744,3.523599092880274,4.7577990928802745,-0.49010090711972576,-0.7555009071197258,1.8870990928802742,-1.5104009071197257,1.2542990928802742,-0.9131009071197258,-0.34310090711972574,-1.450300907119726,2.8320990928802745,2.2490990928802743,-0.22600090711972576,-2.464800907119726,5.514399092880274,-1.2295009071197258,-0.15240090711972587,-1.8713009071197257
