date,科蓝软件,创业慧康,劲嘉股份,新开普,中国太保,高伟达,万向德农,承德露露,汇鸿集团,巨人网络,财通证券,捷顺科技,申通地铁,健康元,佳都科技,塞力斯,海泰发展,君正集团,浙大网新,航天信息,易联众,东港股份,七匹狼,卫宁健康,湘邮科技,永安行,凤凰传媒,绿地控股,新大陆,金字火腿,合肥城建,中国人寿,润和软件,新华保险,张江高科,南京银行,新华联,恒生电子,国金证券
2019-09-02,5.0999,7.8272,3.1022,2.8767,-0.3175,5.1144,-1.7241,0.6658,2.1798,1.6148,2.183,0.2174,1.1461,1.6895,0.7609,2.0171,2.9703,1.6949,3.2028,4.4476,3.1325,1.3052,1.5385,5.3962,3.0778,-1.1377,2.5671,1.81,2.6807,1.1976,1.5221,0.2773,4.2318,1.8661,1.0759,0.3846,1.7204,6.1373,1.8223
2019-09-03,0.5803799567290011,-1.2367200432709988,-1.4027200432709988,3.253579956729001,-0.23452004327099885,-0.33142004327099883,0.8749799567290012,0.7183799567290011,-0.34202004327099883,0.7759799567290011,1.2471799567290012,0.14157995672900117,0.06627995672900117,-1.1137200432709988,-0.7226200432709988,1.0031799567290012,-0.31572004327099884,0.5913799567290011,2.3384799567290013,-0.8373200432709988,-1.009920043270999,-1.165520043270999,-0.24372004327099883,0.37837995672900115,0.7697799567290011,2.053579956729001,1.2898799567290011,0.22097995672900117,-0.018620043270998837,1.1080799567290012,-0.07532004327099884,-0.31732004327099883,1.1738799567290013,1.471579956729001,0.4255799567290012,0.05237995672900117,-0.49812004327099885,0.33047995672900116,-0.5227200432709989
2019-09-04,2.2853586747784647,-1.415241325221535,-1.5668413252215352,-0.5245413252215351,0.243958674778465,-0.14244132522153508,0.44015867477846493,-0.772841325221535,-0.49564132522153503,1.234658674778465,0.308658674778465,3.4641586747784645,-1.439141325221535,-0.9829413252215351,-0.10334132522153516,-0.5271413252215351,-0.09294132522153498,0.3578586747784649,-1.4099413252215351,-0.981541325221535,-0.8260413252215351,-0.9971413252215351,-0.6232413252215351,-1.491241325221535,-2.470941325221535,-1.354041325221535,-0.175441325221535,2.099558674778465,-1.5813413252215351,-1.297741325221535,1.2509586747784651,0.08825867477846483,1.7867586747784647,-0.5160413252215351,-0.3631413252215351,1.7634586747784649,-2.571641325221535,-0.8683413252215351,-0.17414132522153514
2019-09-05,8.717619079733643,-0.8117809202663572,-1.0125809202663572,-0.2593809202663573,-0.4184809202663572,3.666819079733643,0.21231907973364272,-0.36858092026635725,-0.48658092026635724,-1.886080920266357,1.2868190797336427,-2.2121809202663574,-0.7157809202663572,-0.7593809202663572,3.009519079733643,-0.9882809202663572,-0.5680809202663571,0.34631907973364284,-0.15878092026635726,1.4191190797336426,0.47821907973364275,2.4139190797336427,-0.6123809202663572,0.8508190797336428,-1.6780809202663571,-0.9441809202663571,-2.6142809202663573,-1.8537809202663573,-0.030980920266357126,0.08211907973364285,-0.9899809202663572,-0.12038092026635727,1.889419079733643,0.6667190797336429,0.3843190797336429,-0.04478092026635716,-1.2823809202663572,0.5788190797336428,1.1620190797336427
2019-09-06,-2.2641744967800497,-0.6073744967800496,-0.1004744967800496,-0.5488744967800496,1.0083255032199503,-1.6371744967800497,-4.265574496780049,-0.29017449678004964,-0.022574496780049635,-0.16237449678004962,0.22182550321995043,0.9109255032199504,-0.4080744967800496,-1.2772744967800498,0.3770255032199503,-0.19697449678004963,-0.5488744967800496,2.01522550321995,0.3400255032199504,0.5910255032199503,-0.08747449678004965,0.31822550321995036,-0.5488744967800496,-0.6121744967800496,2.4023255032199504,0.1253255032199504,-1.8986744967800497,0.6005255032199504,1.4174255032199503,0.028025503219950343,-0.8403744967800496,-0.5488744967800496,2.0033255032199504,0.3680255032199504,-0.9131744967800497,0.5513255032199504,-1.8391744967800496,0.5746255032199503,-0.2234744967800496
2019-09-09,4.702996467128951,3.448096467128951,3.624596467128951,8.86189646712895,-1.709903532871049,4.153296467128951,0.602896467128951,0.261696467128951,1.445296467128951,1.634796467128951,1.212996467128951,5.732796467128951,0.718496467128951,1.132496467128951,5.990796467128951,1.160396467128951,2.002296467128951,0.499596467128951,3.619096467128951,1.9985964671289511,3.433696467128951,2.835396467128951,1.039296467128951,5.004396467128951,3.9539964671289507,0.320996467128951,0.10259646712895101,0.300696467128951,2.408996467128951,1.021796467128951,1.044196467128951,-0.564603532871049,4.060096467128951,-0.241403532871049,2.677796467128951,-0.367203532871049,-2.304103532871049,2.877896467128951,1.388096467128951
2019-09-10,5.090789766004512,-1.022110233995488,1.847589766004512,-1.770310233995488,-0.5532102339954879,4.769689766004512,4.877889766004512,0.9009897660045121,1.4164897660045122,0.30638976600451207,2.7877897660045123,-1.137810233995488,0.7614897660045121,2.3502897660045123,0.03638976600451205,3.035989766004512,0.43798976600451206,1.832689766004512,-1.3283102339954878,0.5189897660045121,1.011889766004512,4.797089766004512,0.9009897660045121,-1.568910233995488,-1.8003102339954877,1.3453897660045122,0.3321897660045121,1.4667897660045122,-0.872210233995488,1.657089766004512,2.635089766004512,-0.21881023399548782,-3.1707102339954876,0.3784897660045121,-0.225310233995488,1.143389766004512,-1.3262102339954878,-0.6161102339954878,1.539989766004512
2019-09-11,-4.4826358929181955,-1.8763358929181957,-1.8788358929181956,-1.0432358929181957,0.6492641070818044,-2.5716358929181955,-1.8270358929181956,0.16856410708180436,0.6806641070818044,-0.4148358929181956,0.004064107081804352,0.30786410708180434,0.33046410708180435,-1.2110358929181957,-1.2513358929181957,1.8323641070818044,0.14406410708180434,-0.7039358929181956,-1.1743358929181957,-2.7728358929181955,-0.19923589291819566,-2.7671358929181955,-0.5819358929181957,-2.6827358929181955,-2.592635892918196,0.24336410708180434,0.14026410708180437,0.47406410708180435,-1.3467358929181956,-1.5894358929181955,-0.9408358929181956,0.39186410708180436,-2.6918358929181956,0.4561641070818043,0.21126410708180438,0.7578641070818044,-0.5441358929181956,-2.7844358929181956,0.3347641070818044
2019-09-12,0.8105766240051546,-0.7411233759948453,-4.397123375994846,2.530176624005155,0.019076624005154752,-0.9827233759948453,-4.276623375994846,-1.5739233759948454,-1.4457233759948453,-0.8456233759948454,2.162076624005155,1.4170766240051547,-1.3066233759948453,-1.0329233759948453,-0.7594233759948453,-2.4435233759948454,-0.7496233759948453,-0.5169233759948454,-0.8969233759948454,-0.7452233759948453,-2.0000233759948456,-0.8952233759948454,-0.9498233759948453,-0.8750233759948454,-0.5523233759948454,-1.7765233759948453,-0.9891233759948453,-0.6065233759948454,-1.0025233759948453,-0.4933233759948453,-0.8726233759948453,0.3302766240051547,0.12317662400515461,0.16027662400515474,-0.07092337599484533,-0.8462233759948453,-1.4457233759948453,0.06327662400515455,-0.9188233759948453
2019-09-16,5.273924270979538,-0.12987572902046152,-0.2510757290204615,1.0377242709795385,-1.1537757290204613,4.264924270979538,0.5412242709795385,2.6816242709795386,4.322924270979538,1.5406242709795386,0.8231242709795384,-0.9377757290204616,1.4084242709795385,0.9612242709795384,1.0748242709795384,6.980624270979538,0.8087242709795385,1.2695242709795385,3.7804242709795384,2.1825242709795383,3.4992242709795383,4.371724270979538,1.4340242709795386,0.13462427097953844,3.5938242709795385,2.0991242709795386,1.7240242709795384,0.7147242709795385,5.130524270979539,6.741224270979538,0.5572242709795384,-0.37477572902046163,3.3290242709795383,-0.7300757290204616,-0.027675729020461448,0.9119242709795385,1.4983242709795386,0.42882427097953846,0.011624270979538442
