,name,prob
0,华鹏飞,0.13323796223770853
1,信息发展,0.5933895853776561
2,*ST联络,0.7928544142176221
3,浩云科技,0.5930766719853273
4,通策医疗,0.2782893112751408
5,电魂网络,0.14617063257472196
6,百邦科技,0.8344401923933683
7,精准信息,0.09439307960154471
8,鸿博股份,0.5112605227847922
9,易联众,0.6374858306964015
10,奇信股份,0.7547831637086053
11,普邦股份,0.5520812932339657
12,美亚柏科,0.6283921977384873
13,创意信息,0.4317054111380183
14,蓝盾股份,0.32944147688785164
15,鲁商发展,0.16675833569717277
16,爱迪尔,0.6612021348063788
17,方直科技,0.04669727671790885
18,金溢科技,0.3158928885057516
19,汇金科技,0.8279934072111195
20,杭州银行,0.6228060442853756
21,数码科技,0.5120381883219255
22,用友网络,0.208531926844793
23,华扬联众,0.3664280587636885
24,怡亚通,0.39985361087137733
25,卫宁健康,0.4605156772949497
26,中国软件,0.24279371572888292
27,润和软件,0.5377366757768005
28,文化长城,0.05804371261918361
29,新晨科技,0.9894978791390081
30,德邦股份,0.11130273451378701
31,安诺其,0.7304670429737988
32,易华录,0.37982133361886566
33,中科曙光,0.055965014414974784
34,科蓝软件,0.3642872485769319
35,思特奇,0.5907879506305074
36,平安银行,0.8822879645510717
37,国网信通,0.20854688785989617
38,红相股份,0.23775104542608516
39,*ST当代,0.9045883806444968
40,华金资本,0.16505535576680114
41,ST摩登,0.8357761569553764
42,飞利信,0.6483177778486524
43,光环新网,0.16079707697243822
44,福光股份,0.8265829582366172
45,众应互联,0.708865150387017
46,中科创达,0.5293351993370342
47,银之杰,0.5760069170552461
48,第一创业,0.8697950142562723
49,传化智联,0.6179455471841504
50,中远海科,0.30682976711911353
51,兴业银行,0.9816807173408623
52,润建股份,0.351203434040501
53,星期六,0.830067596760701
54,思创医惠,0.5555760626881442
55,华媒控股,0.38249304278690327
56,建科院,0.9838497038457483
57,新朋股份,0.3959928486676043
58,泰豪科技,0.5494806394523425
59,北大荒,0.261604015215445
60,浙数文化,0.12622199407029816
61,南华期货,0.4148606478565466
62,大连港,0.8003871820750706
63,顶点软件,0.3670894641596274
64,恒生电子,0.15895600554984174
65,*ST安通,0.7058547325368785
66,易见股份,0.3918764435216056
67,紫鑫药业,0.5895198957426911
68,利欧股份,0.6730594865328198
69,*ST高升,0.4761378825017213
70,万达信息,0.2389197508519943
71,*ST晨鑫,0.6748305671868692
72,*ST欧浦,0.9048771019935727
73,浪潮信息,0.3250597601403229
74,吉宏股份,0.16574703533614174
75,塞力斯,0.3383499443672277
76,四维图新,0.43513766679827787
77,梦网集团,0.4508263190300402
78,皖通科技,0.5543855766546046
79,金轮股份,0.9099090637247539
80,巨人网络,0.5883507337225096
81,深科技,0.0836393002389894
82,卫士通,0.24126517343302076
83,恒久科技,0.5733030247435114
84,东方通,0.36913940025920955
85,复旦复华,0.3606695650145941
86,拉卡拉,0.7359247618570043
87,石基信息,0.9259610336478801
88,日海智能,0.6304276208899329
89,二六三,0.5179802664786985
90,富通鑫茂,0.5843674274460062
91,华大基因,0.41239723728915284
92,华闻集团,0.7537348766074261
93,洪涛股份,0.6445441857952995
94,东方财富,0.13884260863832162
95,美的集团,0.8626534548274087
96,浪潮软件,0.33509002966396084
97,四川长虹,0.4755451652476195
98,生意宝,0.5504626456364368
99,国脉科技,0.39768435117811163
100,密尔克卫,0.04254030515094499
101,朗新科技,0.6985465191894228
102,爱康科技,0.799659498957458
103,太阳能,0.893536320852469
104,金桥信息,0.5450193226815402
105,航天信息,0.2103083649422386
106,久其软件,0.38325075364133854
107,鸿利智汇,0.08376223005172312
108,数字政通,0.06543929740169634
109,东方集团,0.08281316698290322
110,金证股份,0.5215634541067484
111,格尔软件,0.03789709906449895
112,众信旅游,0.4709631986372295
113,国盛金控,0.711213243000954
114,广电运通,0.24824170908305246
115,美盈森,0.4458323611839947
116,卓翼科技,0.1030111369819227
117,中装建设,0.35407190670225847
118,宇信科技,0.19860270181438897
119,*ST群兴,0.868234039669553
120,海能达,0.45592649020583326
121,奥拓电子,0.5322923868358553
122,英飞拓,0.12815571043671167
123,海峡创新,0.8812839667048552
124,佳沃股份,0.25538916233790954
125,辉煌科技,0.6418098092346024
126,*ST天夏,0.5848875444638866
127,远光软件,0.2839674869912676
128,中文在线,0.04535081889834956
129,三六零,0.43718971052452266
130,海联金汇,0.15778049782460635
131,金运激光,0.1361732822627468
132,新湖中宝,0.8116701892870908
133,新开普,0.0840275725791467
134,亚联发展,0.345318856236985
135,顺丰控股,0.41856045877412085
136,环球印务,0.721221363533394
137,和仁科技,0.18968585286158604
138,交控科技,0.5956314136086112
139,京蓝科技,0.9218501123735855
140,超图软件,0.10609605898684682
141,旋极信息,0.414155306568051
142,合金投资,0.7007733672307251
143,吉艾科技,0.4784707888889073
144,顺利办,0.4151257986697864
145,北信源,0.04965801533436641
146,合纵科技,0.3697924807431981
147,天永智能,0.4734323236437996
148,金固股份,0.9540462316120577
149,博思软件,0.08544001891126067
150,天源迪科,0.10654926379147449
151,中国长城,0.5805599526085079
152,广州浪奇,0.008973850296869212
153,三力士,0.5705239247931334
154,韵达股份,0.4474162285780772
155,同花顺,0.36198491404953814
156,恺英网络,0.3037096844394998
157,深大通,0.396562488304131
158,东软集团,0.8733782601492796
159,汉威科技,0.1545397553363626
160,高伟达,0.4814820706794883
161,荣联科技,0.3022320585256657
162,丽鹏股份,0.26018330291484454
163,榕基软件,0.5888713016144806
164,中元股份,0.7203826233867762
165,栖霞建设,0.4717919060203158
166,金财互联,0.23438937397529883
167,常山北明,0.13530045892680523
