,name,prob
0,飞利信,0.747878855257086
1,恒宝股份,0.16133075576310216
2,数知科技,0.5173370843526228
3,聚龙股份,0.06457996307556187
4,梦网集团,0.5722658363977613
5,昆仑万维,0.4029863970230711
6,科蓝软件,0.4656054265218297
7,金固股份,0.9603475936725391
8,金冠股份,0.8954939400472127
9,金财互联,0.3319678862644893
10,紫光国微,0.5484566397466677
11,中科创达,0.5739805212598456
12,信息发展,0.6911643196051281
13,海联金汇,0.25050390488446056
14,飞天诚信,0.08817522631734805
15,赢时胜,0.7151601363042059
16,科达股份,0.8934233406565244
17,汉威科技,0.30318063711263177
18,朗科科技,0.19286913570258268
19,华媒控股,0.6642930916077644
20,海峡创新,0.9009982363273251
21,*ST联络,0.8573855580007547
22,二三四五,0.8921728317765303
23,众应互联,0.7612697351349615
24,新晨科技,0.9943866718393205
25,广电运通,0.3351382567977512
26,数字认证,0.09625751103289569
27,奥马电器,0.5694835029424593
28,智度股份,0.6669148882549166
29,华力创通,0.09192782071740134
30,广东骏亚,0.9936818470325128
