,name,score,normal_score,rank,prob,prob_flag,prob_sigma
0,华鹏飞,22130,0.725445907002103,91,0.13323796223770853,False,0.4
1,信息发展,14381,0.4236700677622868,199,0.5933895853776561,True,0.4
2,*ST联络,11279,0.3028662668432121,221,0.7928544142176221,True,0.4
3,浩云科技,15421,0.4641716644598489,188,0.5930766719853273,True,0.4
4,通策医疗,10317,0.2654022898979672,231,0.2782893112751408,False,0.4
5,电魂网络,11984,0.3303216761430018,217,0.14617063257472196,False,0.4
6,百邦科技,20352,0.6562037541864632,120,0.8344401923933683,True,0.4
7,精准信息,19787,0.6342004829036529,131,0.09439307960154472,False,0.4
8,鸿博股份,15198,0.4554871874756601,191,0.5112605227847922,True,0.4
9,易联众,19665,0.629449334060285,135,0.6374858306964015,True,0.4
10,奇信股份,10843,0.2858867513046187,225,0.7547831637086053,True,0.4
11,普邦股份,18916,0.6002803956694447,147,0.5520812932339657,True,0.4
12,美亚柏科,23696,0.7864319651063167,59,0.6283921977384873,True,0.4
13,创意信息,19173,0.6102889633148999,142,0.4317054111380183,True,0.4
14,蓝盾股份,25076,0.8401744684165433,36,0.32944147688785164,False,0.4
15,鲁商发展,11587,0.314860970480567,219,0.16675833569717274,False,0.4
16,爱迪尔,7113,0.1406262169950931,240,0.6612021348063788,True,0.4
17,方直科技,21398,0.6969390139418958,101,0.04669727671790885,False,0.4
18,金溢科技,16228,0.4955993457434379,180,0.3158928885057516,False,0.4
19,汇金科技,17142,0.5311940182257185,168,0.8279934072111195,True,0.4
20,杭州银行,21137,0.6867746709245268,109,0.6228060442853756,True,0.4
21,数码科技,23609,0.7830438507671937,62,0.5120381883219255,True,0.4
22,用友网络,25506,0.8569203208972661,25,0.208531926844793,False,0.4
23,华扬联众,14355,0.4226575278448477,200,0.3664280587636885,False,0.4
24,怡亚通,21934,0.7178129137783317,92,0.3998536108713773,False,0.4
25,卫宁健康,23016,0.7599501518809876,74,0.4605156772949497,True,0.4
26,中国软件,21142,0.6869693901394189,108,0.2427937157288829,False,0.4
27,润和软件,22810,0.751927720227432,80,0.5377366757768005,True,0.4
28,文化长城,16432,0.5035438897110367,173,0.05804371261918361,False,0.4
29,新晨科技,24440,0.815406184282265,45,0.989497879139008,True,0.4
30,德邦股份,19353,0.6172988550510164,139,0.111302734513787,False,0.4
31,安诺其,22553,0.7419191525819768,84,0.7304670429737988,True,0.4
32,易华录,22865,0.7540696315912454,79,0.3798213336188657,False,0.4
33,中科曙光,24590,0.8212477607290287,41,0.055965014414974784,False,0.4
34,科蓝软件,25098,0.8410312329620687,33,0.3642872485769319,False,0.4
35,思特奇,24815,0.8300101253991744,39,0.5907879506305074,True,0.4
36,平安银行,19924,0.6395357893916972,125,0.8822879645510717,True,0.4
37,国网信通,11116,0.2965184204377288,223,0.20854688785989614,False,0.4
38,红相股份,18355,0.5784328997585482,153,0.2377510454260852,False,0.4
39,*ST当代,8788,0.2058571539839551,234,0.9045883806444968,True,0.4
40,华金资本,16436,0.5036996650829504,172,0.16505535576680114,False,0.4
41,ST摩登,9017,0.2147752940260145,233,0.8357761569553764,True,0.4
42,飞利信,20326,0.655191214269024,121,0.6483177778486524,True,0.4
43,光环新网,24484,0.8171197133733157,44,0.16079707697243822,False,0.4
44,福光股份,21371,0.6958875301814783,102,0.8265829582366172,True,0.4
45,众应互联,17117,0.5302204221512579,169,0.7088651503870171,True,0.4
46,中科创达,19781,0.6339668198457824,132,0.5293351993370342,True,0.4
47,银之杰,23971,0.7971415219253836,55,0.5760069170552461,True,0.4
48,第一创业,25343,0.8505724744917829,27,0.8697950142562723,True,0.4
49,传化智联,19759,0.633110055300257,133,0.6179455471841504,True,0.4
50,中远海科,24245,0.8078121349014721,48,0.30682976711911353,False,0.4
51,兴业银行,18235,0.5737596386011372,156,0.9816807173408624,True,0.4
52,润建股份,24785,0.8288418101098216,40,0.35120343404050103,False,0.4
53,星期六,10405,0.2688293480800685,230,0.830067596760701,True,0.4
54,思创医惠,23052,0.7613521302282109,71,0.5555760626881442,True,0.4
55,华媒控股,23691,0.7862372458914245,60,0.3824930427869033,False,0.4
56,建科院,16068,0.48936833086689,183,0.9838497038457484,True,0.4
57,新朋股份,14971,0.4466469351195576,193,0.3959928486676043,False,0.4
58,泰豪科技,23110,0.7636108731209595,70,0.5494806394523425,True,0.4
59,北大荒,6206,0.1053041514136615,241,0.261604015215445,False,0.4
60,浙数文化,20839,0.6751694057169562,114,0.12622199407029816,False,0.4
61,南华期货,25674,0.8634628865176416,22,0.4148606478565466,True,0.4
62,大连港,16357,0.5006231014876548,175,0.8003871820750706,True,0.4
63,顶点软件,29180,1.0,1,0.3670894641596274,False,0.4
64,恒生电子,25188,0.844536178830127,31,0.15895600554984174,False,0.4
65,*ST安通,3729,0.0088402523561025,243,0.7058547325368785,True,0.4
66,易见股份,24426,0.814860970480567,46,0.3918764435216056,False,0.4
67,紫鑫药业,13076,0.372848352675442,206,0.5895198957426911,True,0.4
68,利欧股份,8126,0.1800763299322377,236,0.6730594865328198,True,0.4
69,*ST高升,5305,0.07021574889010047,242,0.4761378825017213,True,0.4
70,万达信息,14037,0.4102733857777086,203,0.2389197508519943,False,0.4
71,*ST晨鑫,14171,0.4154918607368175,202,0.6748305671868692,True,0.4
72,*ST欧浦,3502,0.0,244,0.9048771019935729,True,0.4
73,浪潮信息,23682,0.7858867513046187,61,0.3250597601403229,False,0.4
74,吉宏股份,13056,0.3720694758158735,207,0.16574703533614174,False,0.4
75,塞力斯,15754,0.4771399641716644,186,0.3383499443672277,False,0.4
