,name,score,normal_score,rank,prob,prob_flag,prob_sigma
671,无锡银行,160016,0.8895462609741798,33,0.6344265851016309,True,0.4
672,华安证券,139996,0.7371070044391652,178,0.5541418845758036,True,0.4
673,重庆燃气,83735,0.3087161447030785,1254,0.8761895478975386,True,0.4
674,江苏银行,154296,0.8459921876784613,60,0.7189539558592082,True,0.4
675,杭州银行,152438,0.8318447282058311,72,0.4781179700824703,True,0.4
676,西安银行,146877,0.7895013363181579,122,0.8252120216911873,True,0.4
677,雪天盐业,123667,0.6127723081374542,484,0.7652262524967509,True,0.4
678,爱柯迪,112973,0.5313444655108086,759,0.5328156003200737,True,0.4
679,广西广电,113544,0.5356922584919022,746,0.2255713074283064,False,0.4
680,重庆建工,122858,0.6066123002185319,505,0.7495580100316299,True,0.4
681,东方证券,167866,0.9493188965286186,14,0.607811164578838,True,0.4
682,江苏有线,114771,0.5450350640747424,714,0.5910050197720152,True,0.4
683,渤海汽车,107695,0.4911559342424865,874,0.3535652032038549,False,0.4
684,株冶集团,116740,0.5600277162284609,659,0.11232359732834038,False,0.4
685,国投中鲁,114984,0.5466569203006145,711,0.34850871258188315,False,0.4
686,岳阳林纸,125646,0.6278411037759554,431,0.03645913656376298,False,0.4
687,福成股份,97489,0.4134438936732379,1066,0.12748069026862172,False,0.4
688,博汇纸业,86229,0.32770632980789,1237,0.11398701779458267,False,0.4
689,内蒙一机,109098,0.5018388651575028,846,0.29461027265108825,False,0.4
690,海油发展,133319,0.68626599964974,274,0.8145865300168517,True,0.4
691,郴电国际,142598,0.7569195391796301,149,0.5442033133042178,True,0.4
692,中材国际,144852,0.7740822806496562,138,0.9888317648047544,True,0.4
693,恒源煤电,158758,0.879967410588513,38,0.9885791915959394,True,0.4
694,宝胜股份,120001,0.5848581066161074,575,0.4335895555958929,True,0.4
695,新五丰,84489,0.3144573634556959,1248,0.06882313860483473,False,0.4
696,健民集团,113599,0.5361110476582072,743,0.020686634417189136,False,0.4
697,中国电影,114808,0.5453167949684385,712,0.3624082238707136,False,0.4
698,广安爱众,125754,0.6286634534116088,427,0.03739552623108467,False,0.4
699,北矿科技,121317,0.594878589213514,542,0.2904037412045218,False,0.4
700,汇鸿集团,84014,0.3108405479285165,1252,0.5776541462825289,True,0.4
701,宁波热电,137238,0.7161066313360898,216,0.6422831084742631,True,0.4
702,惠而浦,130174,0.6623188736855731,332,0.021857923495542424,False,0.4
703,建设机械,90230,0.3581713380694581,1178,0.0880528268452887,False,0.4
704,淮北矿业,152057,0.8289436614356093,76,0.9129231921749996,True,0.4
705,科达股份,114264,0.5411745893962583,724,0.7927341489599493,True,0.4
706,航民股份,130282,0.6631412233212265,330,0.3668531502827597,False,0.4
707,赤峰黄金,47704,0.0343635546824436,1404,0.07216583331282908,False,0.4
