,name,score,normal_score,rank,prob,prob_flag,prob_sigma
89,凯莱英,3623,0.3136399682791435,79,0.4698520931410023,True,0.4
90,视源股份,3706,0.3465503568596352,74,0.8397416252973214,True,0.4
91,大博医疗,3603,0.3057097541633624,81,0.28702677076216443,False,0.4
92,深南电路,5071,0.887787470261697,13,0.2571714858376647,False,0.4
93,盈趣科技,4782,0.7731958762886598,28,0.4513785735357808,True,0.4
94,华西证券,4967,0.8465503568596352,19,0.5564388351642687,True,0.4
95,鹏鼎控股,5078,0.8905630452022204,12,0.9453896581335774,True,0.4
96,长城证券,5113,0.9044409199048374,10,0.7216832310683714,True,0.4
97,青农商行,3969,0.450832672482157,68,0.8101945125744888,True,0.4
98,苏州银行,4535,0.6752577319587629,45,0.6986161475082714,True,0.4
99,中国广核,4539,0.6768437747819191,44,0.9129260043691076,True,0.4
