,name,score,normal_score,rank,prob,prob_flag,prob_sigma
75,美亚柏科,23623,0.7850097087378641,62,0.6284481933916485,True,0.4
76,茂硕电源,14678,0.437631067961165,195,0.6174309135560603,True,0.4
77,二六三,21662,0.7088543689320388,97,0.5179398550844945,True,0.4
78,海联金汇,19962,0.6428349514563106,129,0.1576581680342694,False,0.4
79,信息发展,14633,0.4358834951456311,196,0.5933415156852483,True,0.4
80,今天国际,22855,0.7551844660194175,80,0.31438958096156555,False,0.4
81,新开普,17184,0.5349514563106796,167,0.08410914142708682,False,0.4
82,旋极信息,17294,0.5392233009708738,165,0.4141462284690369,True,0.4
83,达实智能,25111,0.8427961165048544,35,0.43343851989580817,True,0.4
84,润和软件,22943,0.7586019417475728,78,0.5376440713686064,True,0.4
85,飞天诚信,22212,0.7302135922330097,92,0.06735047152458952,False,0.4
86,交控科技,19332,0.6183689320388349,137,0.5956873318606839,True,0.4
87,华扬联众,14408,0.4271456310679612,198,0.36656074357744106,False,0.4
88,赢时胜,27027,0.9172038834951456,12,0.5426988877056983,True,0.4
89,积成电子,18965,0.604116504854369,145,0.7830594787218459,True,0.4
90,中科金财,28453,0.9725825242718447,4,0.2828081070020729,False,0.4
91,北信源,23038,0.7622912621359224,72,0.049685350807061164,False,0.4
92,鸿利智汇,11474,0.3132038834951456,218,0.08372381238632494,False,0.4
93,奇信股份,10804,0.2871844660194175,226,0.7548211533295983,True,0.4
94,四维图新,17418,0.5440388349514563,161,0.4354052726174589,True,0.4
95,新朋股份,14968,0.4488932038834951,192,0.3959804587283194,False,0.4
96,金运激光,7567,0.1614757281553398,237,0.13616830899081206,False,0.4
97,众信旅游,12082,0.3368155339805825,215,0.4710069268956988,True,0.4
98,国盛金控,22698,0.7490873786407767,84,0.7114239312961049,True,0.4
99,天源迪科,24575,0.8219805825242719,43,0.10610761839868307,False,0.4
100,朗新科技,17170,0.5344077669902912,168,0.6984288309342945,True,0.4
101,科达股份,20830,0.6765436893203883,113,0.8333426869271279,True,0.4
102,汉威科技,20005,0.644504854368932,128,0.15449523232149562,False,0.4
103,思创医惠,22976,0.759883495145631,76,0.5557408188245296,True,0.4
104,*ST当代,8776,0.2084271844660194,234,0.9050986024380191,True,0.4
105,辉煌科技,24028,0.8007378640776699,53,0.6417086572878065,True,0.4
106,新华文轩,21288,0.6943300970873787,105,0.4574515196782086,True,0.4
107,和仁科技,23490,0.7798446601941748,64,0.18975612420400967,False,0.4
108,中国长城,23970,0.7984854368932038,55,0.5812032537472491,True,0.4
109,浙数文化,20808,0.6756893203883495,114,0.12672363507089035,False,0.4
110,东港股份,25361,0.8525048543689321,27,0.0912240810564136,False,0.4
111,润建股份,24816,0.8313398058252427,39,0.35154202607837315,False,0.4
112,普路通,23034,0.7621359223300971,73,0.3368337246911373,False,0.4
113,海能达,22458,0.7397669902912621,90,0.4556931051382623,True,0.4
114,浪潮软件,28394,0.9702912621359223,5,0.3349831712774653,False,0.4
115,顺丰控股,6866,0.134252427184466,240,0.41856175827260295,True,0.4
116,常山北明,18461,0.5845436893203884,152,0.1354578816977257,False,0.4
117,视觉中国,17390,0.5429514563106796,163,0.3653191896057451,False,0.4
118,美盛文化,20138,0.6496699029126214,123,0.6526034092484838,True,0.4
119,中科曙光,24440,0.8167378640776699,46,0.0561228592921156,False,0.4
120,太阳能,21421,0.699495145631068,101,0.8935698034894429,True,0.4
121,国脉科技,25447,0.8558446601941747,25,0.3975542213021778,False,0.4
122,爱施德,21871,0.7169708737864078,95,0.2227873502208137,False,0.4
123,华闻集团,16361,0.5029902912621359,175,0.7534974878859917,True,0.4
124,华媒控股,23651,0.7860970873786408,61,0.3830809182625604,False,0.4
125,榕基软件,28577,0.9773980582524272,3,0.5887180582896643,True,0.4
126,格尔软件,17725,0.5559611650485436,158,0.03800537805970474,False,0.4
127,杭州银行,20480,0.6629514563106796,120,0.6226164518199512,True,0.4
128,御银股份,22552,0.7434174757281553,86,0.08218164678830295,False,0.4
129,利欧股份,8029,0.1794174757281553,236,0.6729126449614182,True,0.4
130,同花顺,26688,0.9040388349514563,15,0.3619944834073951,False,0.4
131,南威软件,24804,0.830873786407767,40,0.31707015611665845,False,0.4
132,创意信息,19281,0.6163883495145631,139,0.4317509095424461,True,0.4
133,卓翼科技,21932,0.7193398058252427,94,0.1030099053080446,False,0.4
134,海峡创新,14702,0.4385631067961165,194,0.8812840466668417,True,0.4
135,浙江富润,20118,0.6488932038834951,125,0.4967309251181549,True,0.4
136,华胜天成,22167,0.7284660194174757,93,0.43634838839538936,True,0.4
137,东软集团,25588,0.8613203883495145,24,0.8733311500415105,True,0.4
138,久其软件,19555,0.6270291262135922,134,0.3833507944576897,False,0.4
139,华金资本,16378,0.5036504854368932,174,0.1653208889205662,False,0.4
140,第一创业,25200,0.846252427184466,31,0.8697699272993352,True,0.4
141,恒生电子,24845,0.8324660194174758,38,0.1592582970162412,False,0.4
142,精准信息,20122,0.6490485436893204,124,0.09386991133759158,False,0.4
143,怡亚通,21863,0.7166601941747572,96,0.4000507712961133,True,0.4
144,*ST联络,11374,0.3093203883495146,220,0.7929707617701702,True,0.4
145,苏宁易购,23715,0.7885825242718446,60,0.5856626154666239,True,0.4
146,银之杰,23984,0.7990291262135922,54,0.5761025266868081,True,0.4
147,兴业银行,17945,0.564504854368932,157,0.9817452932030176,True,0.4
148,合纵科技,11302,0.3065242718446602,221,0.369468261763284,False,0.4
149,合金投资,19249,0.6151456310679612,140,0.7010386048180026,True,0.4
150,二三四五,27608,0.9397669902912621,8,0.7677086825885139,True,0.4
151,浙大网新,23801,0.7919223300970873,58,0.3187564395635334,False,0.4
152,荣联科技,12257,0.3436116504854369,213,0.3024174364026244,False,0.4
153,青岛双星,17565,0.549747572815534,160,0.5212471453269379,True,0.4
154,天永智能,15649,0.4753398058252427,186,0.4735823671188363,True,0.4
155,塞力斯,15732,0.4785631067961165,185,0.3385150669883868,False,0.4
156,洪涛股份,20606,0.6678446601941748,118,0.6452767634909149,True,0.4
157,安居宝,23895,0.7955728155339806,56,0.5706367364635393,True,0.4
158,皖通科技,17157,0.5339029126213592,169,0.5544652607819532,True,0.4
159,众应互联,17394,0.5431067961165048,162,0.7086971326944114,True,0.4
160,人民网,26079,0.8803883495145631,18,0.6373506877029173,True,0.4
161,东方通,20687,0.6709902912621359,117,0.3693350503737504,False,0.4
162,省广集团,14521,0.4315339805825243,197,0.3354956124797175,False,0.4
163,深大通,13091,0.376,206,0.3965608288096477,False,0.4
164,广州浪奇,11136,0.3000776699029126,222,0.00902316748273619,False,0.4
165,三聚环保,20892,0.6789514563106797,111,0.7563828317093201,True,0.4
166,大连港,16108,0.4931650485436893,180,0.8003593618692169,True,0.4
167,新晨科技,24772,0.829631067961165,41,0.9895153044024082,True,0.4
168,顺利办,21371,0.6975533980582524,103,0.4155290095093756,True,0.4
169,金轮股份,23008,0.761126213592233,74,0.9102470941879232,True,0.4
170,三六零,25156,0.8445436893203884,34,0.43786633935631547,True,0.4
171,顶点软件,29159,1.0,1,0.36762415254061176,False,0.4
172,普邦股份,19081,0.608621359223301,142,0.5522584958358765,True,0.4
